"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6"
"estranho";2,926;-1,728;-0,416;1,894;0,743;-2,792
"diplomata";-2,821;-1,22;-0,91;-0,286;-2,918;32,795
"digital";-2,988;2,556;5,715;-3,584;0,832;-1,817
"convite";-2,157;0,439;-0,416;-2,588;16,026;-0,89
"complementar";12,617;0,718;-1,935;-2,388;-0,381;-0,719
"comemorar";-0,01;-2,27;-2,42;-2,986;12,343;2,536
"cautelar";35,264;-0,501;-1,29;-1,592;-1,372;-1,717
"caminhar";-2,489;-2,27;4,761;-0,115;7,74;-1,249
"batizar";0,142;-0,146;9,192;-2,189;-1,887;0,002
"assassinato";-0,702;-2,27;-0,653;1,104;0,347;2,536
"assassinar";1,8;-1,797;0,039;-1,193;-1,029;4,316
"armar";-2,821;-2,826;3,441;-0,286;-2,918;14,571
"aproximação";-0,969;-5,096;-0,063;4,31;1,079;0,403
"apoiador";2,37;-4,196;-2,258;1,457;2,181;-0,11
"aplicativo";-1,161;-0,303;-1,128;-0,027;18,092;-1,503
"anular";27,789;-5,096;0,203;-0,286;-0,112;-3,653
"alvorada";-2,821;27,422;-0,91;-3,385;0,124;-3,653
"altura";-2,323;-4,196;5,597;1,457;-0,001;0,137
"abastecer";-2,157;6,969;3,11;-0,744;-2,231;-0,89
"8a";108,822;-5,397;-2,904;-3,584;-3,09;-3,868
"wyllys";16,767;-3,896;-2,097;-2,588;10,355;-2,792
"voar";-2,157;-3,896;-0,416;-0,744;-2,231;40,118
"velocidade";2,926;-3,896;-0,416;8,228;-2,231;-0,046
"urna";-2,489;-4,496;-2,42;-0,115;62,407;-3,222
"unanimidade";39,085;-1,003;-0,779;-3,186;-0,901;-1,435
"turquia";-2,655;-2,547;-0,779;-1,237;-2,746;44,55
"tesouro";-0,829;0,812;-0,806;-0,994;2,578;0,019
"terço";-1,991;-3,596;-0,309;-0,591;45,399;-2,577
"terrível";-2,821;-2,826;15,695;-0,286;-0,112;0,403
"sobrevoar";-2,323;-4,196;-2,258;-2,787;-2,403;65,347
"rota";-0,829;-1,497;2,858;0,042;-0,857;1,716
"rodovia";24,26;0,017;-1,29;-1,592;-1,372;-1,717
"revisor";84,607;-4,196;-2,258;-2,787;-2,403;-3,007
"remédio";-1,991;-3,596;60,85;-0,591;-2,059;-2,577
"referido";-0,071;-0,722;21,012;-0,195;-1,544;-1,932
"recessão";0,137;-1,497;0,157;6,817;-0,857;-1,073
"província";-2,157;-3,896;-0,416;-0,744;-2,231;40,118
"preste";-0,039;-2,547;4,05;-1,237;0,218;0,593
"pmdb_al";-1,658;-0,959;-1,612;-1,99;45,523;-2,147
"pesado";0;-0,02;2,535;-2,787;-2,403;3,141
"pedaço";6,751;-2,696;7,046;-1,791;-1,544;-0,266
"passagem";0,474;-0,722;7,046;-1,791;0,416;-1,932
"paris";-1,991;-3,596;-0,309;15,138;-2,059;2,028
"paranaense";2,926;0;-2,097;-0,744;5,918;-2,792
"paciência";-2,489;-4,496;-0,653;-2,986;-2,574;59,142
"opor";-2,821;-5,096;-0,063;0,594;-1,043;19,835
"núcleo";1,146;8,442;-1,935;0;-2,059;-2,577
"notório";8,191;4,731;-0,653;-1,068;-2,574;-3,222
"movimentar";-0,834;3,878;-0,779;-3,186;6,71;-1,435
"montante";-0,995;12,311;0,039;-1,193;-1,029;-1,288
"mobilização";-0,341;-3,596;-0,309;2,437;3,364;-0,008
"michael";-2,821;-5,096;1,329;0,014;-2,918;19,835
"mentiroso";-0,575;18,517;-0,531;-2,787;-2,403;-0,11
"marginal";-1,492;-0,722;-0,057;24,385;-1,544;-1,932
"maduro";-2,489;-4,496;35,04;0,127;-0,02;-3,222
"luis";-0,575;31,063;-2,258;-2,787;-0,629;-3,007
"lixo";-1,825;1,103;4,662;0,02;-0,271;-2,362
"liberado";1,184;0,121;0,001;-1,392;-0,001;-0,055
"interceptar";-2,323;38,546;-2,258;-2,787;-2,403;-1,067
"intelectual";-0,341;-3,596;28,024;0;-2,059;-0,719
"indivíduo";-2,655;-2,547;0,319;18,227;-2,746;0,013
"inadequado";-0,454;-0,43;0,025;1,894;2,714;-2,792
"illuminati";-2,655;-4,796;-2,581;58,259;-2,746;-0,294
"ideal";-2,489;-2,27;-0,653;27,239;0,347;-3,222
"hostil";-2,655;-4,796;-2,581;0,054;-2,746;44,55
"hilberto";-2,655;45,195;-2,581;-1,237;-2,746;-3,438
"gustavo";-0,834;3,878;1,661;-3,186;1,379;-3,438
"goiás";0,275;0,274;-1,612;-1,99;10,025;-2,147
"gado";-1,161;9,252;0,001;-1,392;-1,2;-0,055
"fortalecimento";-1,825;-3,296;-1,774;17,624;0,111;0,002
"finalizar";0,412;-4,496;4,761;-1,068;-0,02;0,837
"ferreira";14,689;-1,208;-0,211;-2,189;1,409;-2,362
"falha";-2,821;-1,22;0,203;11,433;-0,112;-0,407
"falado";-0,146;0,274;5,719;-1,99;-1,715;0,038
"extraordinário";1,146;-3,596;7,767;-0,591;-0,381;-0,008
"ex_prefeito";-0,969;0,002;-0,91;-3,385;26,624;-1,625
"estruturado";-2,655;24,405;-2,581;-0,193;-0,058;-3,438
"estimular";-1,327;-2,396;8,745;-0,096;-1,372;2,166
"esquecer";-0,969;1,443;10,624;-3,385;-2,918;0
"espanhol";-2,323;-4,196;0,002;11,317;-2,403;3,141
"equilíbrio";-2,323;-4,196;-0,531;3,709;-2,403;15,024
"emissor";-2,821;-5,096;3,441;-1,409;-2,918;25,91
"emergente";-1,825;-3,296;-1,774;33,876;-1,887;0,002
"dr";8,814;-1,208;4,662;-2,189;-1,887;-0,556
"documentação";19,178;0,026;-1,935;0;-2,059;-2,577
"depositar";-2,821;48,525;-2,743;-3,385;-1,043;-3,653
"democrata";-0,969;-5,096;-2,743;7,445;2,978;0,403
"cópia";-0,454;6,969;0,025;-0,744;-0,502;-0,89
"cálculo";-2,323;-1,997;-0,531;-2,787;4,989;10,079
"cristiane";-0,237;-1,208;-1,774;-2,189;39,797;-2,362
"contradição";-0,039;30,629;-2,581;-1,237;-2,746;-3,438
"consumidor";-0,071;-0,003;2,855;-0,195;0,416;-1,932
"consultoria";-0,237;21,46;-1,774;-2,189;-0,271;-2,362
"consultar";-0,454;0,439;3,11;-2,588;0,743;-0,89
"cidadania";-0,01;-4,496;-2,42;20,47;1,742;-3,222
"chefia";23,522;-0,137;-0,967;-1,193;-1,029;-1,288
"carnaval";-1,161;-0,303;0,001;-0,027;10,135;-1,503
"cardoso";-2,655;1,891;-2,581;-3,186;29,398;-3,438
"característica";-2,489;-4,496;-0,653;14,666;-2,574;5,153
"bretas";44,379;-0,279;-2,743;-0,286;-2,918;-3,653
"bovino";-0,497;3,222;-0,483;0,609;-0,514;-0,644
"bilateral";-1,991;-3,596;-0,309;-0,591;-2,059;35,624
"bandeira";-1,991;-3,596;0,078;-0,591;26,044;-0,719
"bancar";-2,157;6,969;11,352;-2,588;-2,231;-2,792
"avenida";-0,829;-1,497;-0,806;-0,994;29,188;-1,073
"art";59,056;-4,796;-2,581;-1,237;-0,058;-3,438
"aprovado";-2,489;0,898;-2,42;-1,068;18,014;-1,249
"aplaudir";-1,991;-3,596;13,123;0;3,364;-2,577
"afp";-2,655;-2,547;-2,581;-3,186;-2,746;63,787
"acumular";1,184;0,121;-1,128;-1,392;1,09;-0,055
"acontecimento";-0,834;-2,547;4,05;-0,193;3,543;-0,294
"acertado";0,015;6,969;-2,097;-0,744;0,743;-2,792
"óbvio";-0,039;-4,796;40,388;-1,237;-2,746;-0,294
"álvaro";-0,575;-0,605;-2,258;-0,903;36,207;-3,007
"vitale";-2,323;24,386;-0,531;-2,787;-0,001;-3,007
"vigilância";-0,575;-1,997;-2,258;16,672;-2,403;1,147
"testemunho";-0,834;37,559;-2,581;-1,237;-2,746;-3,438
"temor";-0,454;-1,728;-0,416;-0,014;-2,231;17,229
"teatro";0;-2,097;0,001;0,728;1,09;-0,055
"socialista";-0,454;-3,896;-2,097;13,065;0,006;0,262
"similar";0,412;-2,27;-2,42;1,104;-0,02;2,536
"segredo";1,146;-0,275;0,078;0,615;-2,059;-0,008
"rotina";-0,454;0,439;17,407;-2,588;-2,231;-0,89
"rosa";18,805;-2,097;-1,128;0,728;-1,2;-1,503
"romero";-0,019;-0,501;-1,29;-1,592;23,36;-1,717
"responsabilizar";-2,489;-2,27;8,582;-2,986;-0,02;5,153
"relatoria";6,305;-1,797;-0,967;-1,193;6,013;-1,288
"quantia";-2,489;41,869;-2,42;-1,068;-2,574;-3,222
"proximidade";-1,492;0,539;-1,451;-1,791;-1,544;14,873
"proporção";-1,658;-2,996;-0,126;1,303;-0,172;7,197
"portugal";0,382;-1,198;0,415;-0,795;-0,686;2,877
"porte";-0,829;0,812;2,858;0,042;-0,857;-1,073
"percorrer";-2,489;-4,496;-0,653;-0,115;-0,763;32,01
"penitenciária";65,1;-3,896;-2,097;-2,588;-0,502;-2,792
"pence";-2,323;-4,196;-2,258;-2,787;-2,403;65,347
"parágrafo";11,464;0,61;-0,779;-3,186;0,218;-3,438
"paralelo";-0,575;-0,605;-2,258;11,317;-0,629;0,137
"papua";-2,489;-4,496;26,75;1,104;-2,574;-0,194
"pac";-1,492;-0,722;42,424;-1,791;-1,544;-1,932
"norte_coreanas";-2,655;-4,796;-2,581;-3,186;-2,746;74,697
"norte_americana";-2,323;-0,605;-2,258;-0,903;-0,629;27,864
"molina";-2,655;30,629;-0,779;-0,193;-2,746;-3,438
"moderno";-2,323;-1,997;-0,531;30,484;-0,629;-1,067
"mineração";-0,454;-0,43;24,751;-0,014;-2,231;-2,792
"milionário";1,54;0,111;0,171;0,91;-1,887;-2,362
"mg";-0,237;1,103;-1,774;6,635;-0,271;-2,362
"mecanismo";-0,663;0,009;0,415;-0,795;-0,686;2,877
"marino";-2,323;-4,196;0,002;11,317;4,989;-3,007
"margem";0;1,552;0,001;0,728;-1,2;-1,503
"lavar";-0,575;9,198;2,535;-2,787;-2,403;-1,067
"justificativo";0,059;0,026;1,245;-0,591;-2,059;0,445
"jogador";0,474;-2,696;2,855;0,207;0,416;-1,932
"injusto";1,91;-4,496;-0,004;-1,068;4,207;0,056
"inflação";0,9;0,179;0,951;-0,597;-0,514;-0,644
"incentivo";-1,825;10,238;1,655;-0,447;-1,887;-2,362
"implementar";-1,991;-3,596;-0,309;0,615;3,364;2,028
"identidade";-0,019;-2,396;-0,013;12,203;-1,372;-0,147
"homenagear";-0,829;-1,497;0,157;1,983;2,578;-1,073
"historiador";-1,825;-3,296;-0,211;25,092;-1,887;0,002
"guardian";-2,489;-2,27;-0,653;27,239;-2,574;0,056
"guarda";0,03;-0,137;1,903;-1,193;-1,029;1,014
"golpista";0,015;-3,896;43,306;-2,588;-0,502;-2,792
"ft";-1,825;-3,296;-0,211;43,976;-1,887;-2,362
"formado";0,839;0;0,923;-0,744;0,743;-2,792
"foloni";-2,323;5,749;9,857;-2,787;-0,629;-3,007
"filósofo";-2,323;-1,997;9,857;11,317;-2,403;-3,007
"fabricar";-0,575;1,271;-2,258;-0,903;-2,403;10,079
"excesso";0,275;-2,996;-1,612;8,08;0,231;-0,404
"ex_tesoureiro";18,852;4,731;-2,42;-2,986;-2,574;-3,222
"ex_executivo";-0,834;37,559;-0,779;-3,186;-2,746;-3,438
"escala";-1,991;-1,465;-0,309;0,615;-2,059;13,664
"emergência";-1,658;-2,996;-0,126;0,084;-1,715;18,852
"eficiência";13,546;-1,797;0,039;0;-1,029;-1,288
"direcionar";-0,01;2,438;-0,004;-0,115;-0,763;-0,194
"digno";0,27;-4,796;24,084;-0,193;-0,901;-1,435
"dificultar";9,432;-1,997;-2,258;-0,903;2,181;-0,11
"destaque";-0,146;-2,996;5,719;0,084;0,231;-0,404
"derrotar";-2,489;-2,27;-2,42;-2,986;12,343;8,688
"demitir";-1,825;0,111;-0,211;-2,189;8,376;0,002
"decorrente";2,926;3,923;-2,097;-0,744;-2,231;-0,046
"culpado";6,276;-3,896;-0,416;13,065;-2,231;-2,792
"cracolândia";-1,825;-3,296;31,923;-0,447;0,111;-2,362
"corrida";-2,323;-4,196;0,002;-2,787;0,519;20,952
"coração";-1,825;-3,296;-0,211;0,91;-1,887;16,003
"coragem";-0,575;-4,196;0,002;38,941;-2,403;-3,007
"coordenar";-1,991;0,026;0,078;9,698;-0,381;-2,577
"confirmação";8,408;0,017;-1,29;-1,592;-0,029;-0,147
"concentrar";-0,146;-0,959;-0,126;0,084;-0,172;3,434
"coluna";-0,237;-0,146;-1,774;-2,189;29,756;-2,362
"collor";-0,341;-1,465;19,876;-0,591;0,04;-2,577
"cirurgia";-1,991;-3,596;48,512;-2,388;0,04;-2,577
"centro_direita";-2,157;-3,896;-0,416;-0,014;40,436;-2,792
"ceará";-1,161;-2,097;-1,128;-1,392;40,871;-1,503
"caos";-2,655;-4,796;-0,779;48,443;-2,746;-0,294
"camex";-1,492;15,225;-0,057;-1,791;-0,089;-1,932
"calcular";-1,991;0,026;7,767;-0,591;-0,381;-0,008
"bilionário";0,412;11,576;-0,653;-1,068;-0,763;-3,222
"bala";0,142;-0,146;0,171;-2,189;0,111;0,699
"atestar";0,474;-0,003;-1,451;5,055;-1,544;-0,266
"aspecto";0,839;-1,728;-0,416;1,894;0,006;-0,046
"anual";-0,995;0,359;-0,967;-1,193;-1,029;9,913
"alternativa";0,275;-2,996;2,179;-1,99;1,893;0,038
"afetado";-0,995;-0,137;-0,967;1,218;0,02;1,014
"advertência";-0,702;-2,27;-0,653;-1,068;-0,02;18,513
"acm";-2,655;-4,796;-2,581;2,492;37,576;-3,438
"volume";0;4,596;-1,128;-0,027;-0,001;-1,503
"vigor";-1,991;-3,596;-1,935;-0,591;3,364;13,664
"victor";47,618;-0,605;-2,258;-2,787;-2,403;-1,067
"verde";-1,991;18,297;-0,309;-0,591;-0,381;-2,577
"vargas";-0,995;0,359;-0,967;4,846;0,02;-1,288
"vaccarezza";1,146;4,927;-1,935;-2,388;1,034;-2,577
"utilização";-0,071;2,329;0,526;-1,791;-0,089;-0,266
"uol";-0,071;-0,003;7,046;0,207;-1,544;-1,932
"tóquio";-2,323;-4,196;-2,258;-2,787;-2,403;65,347
"transcrição";-0,575;18,517;-2,258;-0,053;-0,629;-3,007
"tolerância";-1,327;-2,396;-0,013;29,107;-1,372;-1,717
"tasso";-0,995;-1,797;-0,967;-1,193;35,029;-1,288
"sólido";-0,702;-2,27;-2,42;-0,115;-2,574;32,01
"superintendência";-0,663;13,369;-0,645;-0,795;-0,686;-0,858
"super";-1,825;-1,208;0,171;-0,447;-1,887;16,003
"suborno";-2,157;35,228;-2,097;-0,744;-2,231;-2,792
"sentimento";-2,157;-3,896;6,586;1,894;0,743;-0,89
"sanitário";-1,161;4,596;0,001;-0,027;-0,001;-1,503
"saneamento";-0,995;-0,137;-0,967;4,846;1,681;-1,288
"roubo";-0,829;-0,026;0,157;0,042;2,578;-1,073
"romper";-0,575;-1,997;0,002;16,672;-2,403;-0,11
"revisão";7,425;-1,465;-1,935;-2,388;3,364;-0,008
"retomada";-1,825;-3,296;-1,774;-0,447;21,172;0,699
"resto";-1,492;0,539;-0,057;0,207;2,523;-1,932
"restante";0,03;0,359;-0,967;0;0,02;-0,004
"respeitado";4,43;-3,296;-1,774;6,635;-1,887;0,002
"repercussão";0,839;-1,728;-0,416;-0,014;0,743;0,262
"remeter";13,546;-1,797;-0,967;0;0,02;-1,288
"realizado";-0,146;-0,052;-1,612;-0,314;-1,715;12,336
"raça";-2,157;-3,896;-2,097;65,474;-2,231;-2,792
"quadrilha";10,89;-1,728;-2,097;-0,014;2,714;-2,792
"protocolo";-1,161;-2,097;-1,128;0,728;-1,2;13,923
"projétil";-2,489;-4,496;-2,42;-2,986;-2,574;70,022
"poupar";-1,825;0,111;-0,211;6,635;-0,271;-0,556
"pobreza";-1,327;-2,396;-0,013;29,107;-1,372;-1,717
"planeta";-1,825;-3,296;1,655;3,115;-1,887;2,648
"petrolão";0,474;0,539;-0,057;0,207;-0,089;-1,932
"perigo";-0,575;-1,997;0,002;0,238;-2,403;10,079
"perdido";0,9;-0,898;0,951;0,609;-0,514;-0,644
"papa";-1,825;-3,296;15,246;6,635;-1,887;-2,362
"oposto";-2,323;-4,196;-0,531;1,457;-0,629;15,024
"oceano";-2,323;-4,196;-0,531;-0,053;-2,403;35,76
"narrar";-0,454;1,747;0,025;4,504;-2,231;-2,792
"napoleão";22,058;-0,146;0,171;-2,189;-1,887;-2,362
"mérito";10,513;-2,996;0,315;-0,314;0,231;-2,147
"mexer";-1,492;-2,696;55,923;-1,791;-1,544;-1,932
"merda";-2,323;-0,605;15,313;-2,787;4,989;-3,007
"may";-2,323;-4,196;-0,531;1,457;-0,629;15,024
"leve";2,37;-4,196;5,597;-2,787;-0,001;0,137
"leite";10,587;-2,097;0,001;-1,392;1,09;-1,503
"lança";-1,991;-3,596;-1,935;-0,591;-0,381;35,624
"júnior";-2,323;31,063;-0,531;-2,787;-2,403;-1,067
"jurista";2,7;-2,696;7,046;-0,195;-0,089;-1,932
"joaquim";-0,454;1,747;0,025;-0,014;0,743;-2,792
"isolado";-2,323;-4,196;-0,531;1,457;-0,629;15,024
"intimidação";17,209;-0,959;-1,612;-1,99;-1,715;1,047
"internar";6,771;-0,898;-0,483;0,609;-0,514;-0,644
"interino";-1,327;-2,396;-1,29;-1,592;23,36;0,296
"indonésio";-1,658;-2,996;0,315;-0,314;-1,715;18,852
"hídrico";-1,161;-2,097;1,267;15,232;-1,2;-1,503
"huck";-2,157;-1,728;0,025;-2,588;40,436;-2,792
"hotmail";-1,658;-2,996;17,825;-1,99;5,158;-2,147
"helicóptero";-1,825;-3,296;1,655;0,02;-1,887;10,3
"haiti";-0,995;-1,797;0,039;19,337;-1,029;-1,288
"gilberto";-1,991;-0,275;3,808;-2,388;12,032;-2,577
"geração";-1,658;-2,996;0,315;8,08;-0,172;0,038
"gay";1,8;-0,137;1,903;0;-1,029;-1,288
"garoto";2,7;0,539;-1,451;-1,791;-0,089;0,129
"ganho";-1,492;9,672;-1,451;-0,195;0,416;-1,932
"fé";-2,489;-2,27;0,472;34,973;-2,574;-3,222
"francês";-1,991;-0,275;-1,935;5,464;-2,059;4,759
"fotógrafo";6,751;0,539;-0,057;-1,791;-0,089;-1,932
"fortalecer";-0,146;-2,996;-0,126;-0,314;0,231;7,197
"fornecedor";-0,237;15,336;-1,774;-2,189;0,111;-2,362
"filiar";-2,489;-0,798;-2,42;-2,986;62,407;-3,222
"favorecimento";-1,991;31,916;-1,935;-2,388;-0,381;-2,577
"face";0,015;-1,728;0,025;-0,014;-0,502;3,871
"exploração";-0,663;0,009;0,415;-0,795;-0,686;2,877
"evidente";3,602;0,026;0,078;0;-0,381;-2,577
"escalada";-0,575;-4,196;-2,258;-0,903;-0,629;35,76
"ensino";-1,492;-2,696;0,526;0,207;12,078;-1,932
"empregado";-0,497;0,179;0,951;0,609;-0,514;-0,644
"david";-2,157;-3,896;3,11;8,228;-2,231;0,262
"corresponder";-1,161;4,596;-1,128;-0,027;-0,001;-0,055
"convidar";-1,658;-0,052;-0,126;-0,314;-1,715;12,336
"continuidade";0,764;-2,396;-1,29;12,203;-1,372;-0,147
"consulta";-1,658;-0,959;0,315;1,303;1,893;-0,404
"consenso";-2,157;-3,896;-2,097;43,551;-0,502;-0,89
"conferência";-1,991;-1,465;1,245;-0,591;-0,381;8,638
"computador";-1,825;21,46;-0,211;-0,447;-1,887;-2,362
"colegiado";16,767;-3,896;-2,097;-2,588;10,355;-2,792
"clube";-2,157;-1,728;33,384;-0,744;-2,231;-0,046
"circular";-1,825;-0,146;0,171;3,115;-0,271;0,002
"chorar";-1,492;-0,003;7,046;0,207;-0,089;-1,932
"chanceler";-2,489;-4,496;-0,004;-1,068;-0,763;32,01
"cena";-0,019;-0,501;8,745;-0,096;-0,029;-1,717
"ceder";-0,237;-1,208;-1,774;0,02;14,045;-0,556
"cancelar";-2,157;-3,896;-2,097;1,894;2,714;3,871
"cabo";-0,146;-0,959;-1,612;-0,314;5,158;1,047
"briga";-1,658;-0,052;2,179;1,303;0,231;-2,147
"bacelar";-1,825;36,789;-1,774;-2,189;-1,887;-2,362
"atômico";-2,323;-4,196;-2,258;0,238;-2,403;35,76
"atendimento";-0,146;-2,996;48,55;-1,99;-1,715;-2,147
"armamentista";-2,489;-4,496;-2,42;-2,986;-2,574;70,022
"ar";-0,454;-1,728;33,384;-0,744;-2,231;-0,89
"aposentar";-0,071;-2,696;-0,057;-0,195;19,527;-1,932
"aplicado";12,626;-2,696;-0,057;0,207;-1,544;-0,266
"apagar";-1,991;4,927;-1,935;0,615;1,034;-2,577
"anistia";-0,702;-0,078;-0,004;0,127;7,74;-3,222
"anexo";-0,702;34,304;-2,42;-2,986;-0,763;-3,222
"anexar";-0,146;18,32;-1,612;-1,99;-1,715;-0,404
"amazona";-1,492;-2,696;7,046;-1,791;12,078;-1,932
"amarelo";-0,237;-0,146;22,822;-0,447;-1,887;-2,362
"alberto";-0,071;2,329;-1,451;-1,791;6,41;-1,932
"al";-2,323;-1,997;-2,258;-0,053;4,989;6,118
"advocacia";22,058;1,103;-1,774;-2,189;-1,887;-2,362
"abrigar";-0,829;-0,026;-0,806;-0,994;-0,857;13,366
"abreu";-1,825;3,121;-1,774;-2,189;14,045;-2,362
"2a";28,824;-4,196;-2,258;-0,903;-0,001;-0,11
"1a";15,308;0,945;-1,29;-1,592;-1,372;-1,717
"zezé";-1,658;7,714;2,179;-0,314;-1,715;-2,147
"yuka";-1,492;-2,696;30,788;-0,195;-0,089;-1,932
"vincular";-1,161;4,596;-1,128;-0,027;-1,2;0,573
"vazar";-1,161;23,403;-1,128;-1,392;-1,2;-1,503
"vagabundo";-1,658;-0,959;5,719;-1,99;10,025;-2,147
"tradicional";-1,658;-2,996;-1,612;29,101;-1,715;0,038
"tanque";-1,825;-3,296;-0,211;-2,189;-1,887;40,621
"sujo";-0,341;0,718;1,245;2,437;-2,059;-2,577
"sucessivo";-1,658;-0,959;-0,126;13,64;0,231;-2,147
"subterrâneo";-1,825;-3,296;-1,774;-2,189;-1,887;51,33
"subsidiário";-1,492;30,095;-1,451;-1,791;-1,544;-1,932
"sonoro";-2,157;-0,43;0,025;-2,588;31,066;-2,792
"solicitação";-0,071;2,329;-0,057;-1,791;2,523;-1,932
"santiago";0;-0,303;0,001;3,496;-0,001;-1,503
"sadi";0,9;-0,898;-0,483;-0,597;6,505;-0,644
"ronan";1,54;15,336;-1,774;-2,189;-1,887;-2,362
"rever";-0,237;0,111;-1,774;6,635;-0,271;-0,556
"resumo";9,432;-1,997;0,002;0,238;-0,629;-1,067
"regimento";1,146;-3,596;-1,935;-2,388;35,054;-2,577
"rastrear";-1,991;18,297;-1,935;-0,591;-2,059;-0,008
"querido";0;1,271;5,597;-2,787;-0,001;-3,007
"prêmio";-0,341;-1,465;3,808;-0,591;0,04;0,445
"progresso";-2,323;-4,196;-2,258;3,709;-2,403;20,952
"produtor";-0,497;10,026;-0,483;-0,597;-0,514;-0,644
"privilégio";1,54;-3,296;-0,211;11,472;-0,271;-2,362
"prisional";2,046;-2,996;-0,126;1,303;1,893;-2,147
"prestígio";0,059;-1,465;1,245;-0,591;0,04;0,445
"press";-2,157;-1,728;0,025;-2,588;-2,231;31,429
"presidenta";19,178;0,026;-1,935;0;-2,059;-2,577
"pmdb_ce";-1,991;-1,465;-1,935;-2,388;57,081;-2,577
"piorar";-1,825;-3,296;-1,774;11,472;-0,271;2,648
"pimentel";0,059;0,026;0,078;2,437;-0,381;-2,577
"picciani";-0,341;-3,596;-1,935;-2,388;57,081;-2,577
"personalidade";-0,454;-1,728;17,407;-0,744;-0,502;-0,046
"permanência";-1,658;-2,996;-1,612;1,303;1,893;3,434
"perdão";-0,341;2,352;-0,309;-0,591;0,04;-0,008
"percentual";-0,663;6,094;0,415;-0,795;-0,686;-0,858
"palco";12,126;-1,198;0,415;-0,795;-0,686;-0,858
"ong";-1,161;-2,097;-1,128;8,33;-0,001;0,573
"omissão";3,602;0,026;1,245;-0,591;-0,381;-2,577
"oferta";-1,658;0,274;-1,612;8,08;-1,715;0,038
"obstruir";-0,019;0,945;0,83;-1,592;0,689;-1,717
"obrigatório";-0,995;-1,797;0,039;1,218;6,013;-1,288
"nogueira";-2,157;35,228;-2,097;-2,588;-0,502;-2,792
"nascimento";0;0,121;0,001;-1,392;-1,2;3,057
"mst";-1,327;-2,396;36,324;-0,096;-1,372;-1,717
"moeda";-1,327;0,017;-1,29;-0,096;0,689;2,166
"minimizar";-2,157;-1,728;-0,416;0,397;22,929;-2,792
"líquido";-0,663;-1,198;0,415;-0,795;-0,686;9,045
"lícito";1,8;6,446;-0,967;-1,193;-1,029;-1,288
"luxo";-0,995;0,359;6,558;0;-1,029;-1,288
"londres";-1,327;-2,396;-1,29;6,463;-1,372;5,756
"lobista";-0,237;28,612;-1,774;-2,189;-1,887;-2,362
"livrar";1,146;-0,275;0,078;-0,591;1,034;-0,719
"limitado";-0,575;-4,196;-0,531;1,457;-0,629;10,079
"leal";-0,019;3,283;-0,013;-0,096;-1,372;-0,147
"laus";84,607;-4,196;-2,258;-2,787;-2,403;-3,007
"khan";-1,825;-3,296;-1,774;-0,447;-1,887;40,621
"james";-2,323;-4,196;-0,531;-0,903;-2,403;44,639
"istoé";-0,829;0,812;0,157;-0,994;2,578;-1,073
"iraque";-2,157;-3,896;-2,097;-2,588;-2,231;60,674
"inácio";1,8;-1,797;6,558;0;-1,029;-1,288
"interpretar";-0,341;-3,596;0,078;0,615;0,04;2,028
"intermediário";-0,575;5,749;-2,258;-0,903;-0,001;0,137
"integridade";-0,146;-0,052;0,315;3,968;-0,172;-2,147
"injustiça";0,598;-4,196;2,535;11,317;-2,403;-3,007
"inferior";-0,663;1,641;-0,645;3,23;-0,686;-0,858
"indiciar";0,275;0,274;-1,612;-1,99;10,025;-2,147
"indagar";-1,825;1,103;4,662;-0,447;0,111;-2,362
"incompetente";-1,991;-0,275;0,078;0;12,032;-2,577
"implicar";0,015;0;-2,097;0,397;-0,502;1,537
"imenso";-1,991;-1,465;3,808;0;-0,381;2,028
"hoffmann";-0,341;4,927;-1,935;-2,388;7,03;-2,577
"grécia";0,9;3,222;-0,483;-0,597;-0,514;-0,644
"governante";-2,157;-3,896;-0,416;26,081;-2,231;0,262
"globonews";0;0,121;-1,128;-1,392;10,135;-1,503
"gerenciar";-1,991;8,442;-1,935;2,437;-0,381;-2,577
"george";-2,323;-4,196;-0,531;1,457;-2,403;20,952
"garantido";-1,825;-3,296;0,171;11,472;-1,887;0,699
"fundador";-0,146;-2,996;-1,612;-0,314;1,893;7,197
"frequentar";-0,663;0,009;12,514;-0,795;-0,686;-0,858
"fracasso";-2,157;-3,896;-2,097;-0,744;2,714;17,229
"fortuna";-1,825;10,238;-0,211;-0,447;-1,887;0,002
"especializado";-1,658;-0,052;10,934;-1,99;-1,715;1,047
"esclarecido";0,275;-0,959;-0,126;8,08;-0,172;-2,147
"equivalente";-0,497;0,179;-0,483;-0,597;-0,514;4,955
"enfrentamento";-2,323;-4,196;2,535;16,672;-0,629;-1,067
"endividamento";-0,663;-1,198;-0,645;0,205;4,008;0,148
"emprestar";-0,829;9,155;-0,806;0,042;-0,857;-1,073
"embasar";-0,454;1,747;-0,416;8,228;-2,231;-2,792
"embarcação";-1,991;-3,596;-1,935;-0,591;-2,059;45,239
"editorial";-2,157;-3,896;-2,097;53,956;-2,231;-0,89
"dormir";-0,341;-3,596;19,876;-0,591;0,04;-0,719
"doente";-1,991;-3,596;13,123;9,698;-2,059;-2,577
"dispositivo";-2,157;-3,896;-2,097;8,228;-0,502;7,265
"disparo";-0,341;-3,596;-1,935;-2,388;-2,059;45,239
