"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6"
"*txt_1034";0,056;0,01;0,037;0,68;0;0,03
"*txt_1035";0,193;0,357;0,299;0,961;0,493;0,065
"*txt_1032";0;0,343;0,048;0,054;0,059;0,034
"*txt_1033";0,021;0,002;0,994;0;0,067;0,009
"*txt_1030";0,02;0,108;0,237;0,394;0,08;0,05
"*txt_1038";0;0,079;0,594;0,074;0,08;0,05
"*txt_1039";0,565;0,44;0,182;0,552;0,154;0,513
"*txt_1258";0,104;0,029;0,084;0,092;0,099;0
"*txt_1259";0,565;0,44;0,001;0,552;0,56;0,513
"*txt_1245";0,069;0,167;0;0,535;0,567;0,371
"*txt_1244";0,244;0,016;0,85;0;0,014;0,005
"*txt_1328";0,069;0,014;0,054;0,06;0,227;0
"*txt_1329";0;0,887;0,135;0,151;0,048;0,026
"*txt_1241";0,159;0,008;0,322;0;0,043;0,023
"*txt_1240";0,115;0;0,095;0,103;0,898;0,073
"*txt_1243";0,416;0,924;0,388;0,4;0,001;0,355
"*txt_1322";0,282;0,868;0,135;0,076;0,831;0,109
"*txt_1323";0,489;0,126;0,706;0,207;0,511;0,165
"*txt_1320";0,054;0,001;0;0,549;0,318;0,006
"*txt_1321";0,6;0,029;0,727;0,265;0,009;0,232
"*txt_1249";0,007;0;0;0,051;0,021;0
"*txt_1327";0,916;0;0,054;0,209;0,065;0,038
"*txt_1324";0,282;0,211;0,919;0,039;0,276;0,221
"*txt_1325";0,005;0;0,009;0,035;0,004;0
"*txt_1392";0,056;0,01;0,151;0,048;0,053;0
"*txt_1360";0,051;0,009;0,038;0,789;0,048;0
"*txt_1361";0,143;0;0,428;0,129;0,137;0,095
"*txt_1368";0,792;0;0,196;0,207;0,216;0,165
"*txt_1369";0,416;0,275;0,388;0,577;0,41;0,003
"*txt_1018";0,042;0,024;0,001;0;0,039;0,206
"*txt_1019";0,686;0,459;0,751;0,365;0,003;0,007
"*txt_1476";0,705;0;0,621;0,656;0,193;0,143
"*txt_1477";0;0,122;0,223;0,841;0,872;0,191
"*txt_1474";0,25;0;0,223;0,234;0,399;0,191
"*txt_1471";0,014;0;0,002;0,254;0,013;0
"*txt_1148";0;0,064;0,299;0,617;0,898;0,018
"*txt_1149";0,001;0,504;0,977;0,458;0,137;0,095
"*txt_1146";0,198;0,329;0,707;0;0,686;0,143
"*txt_1144";0,363;0,222;0,79;0;0,357;0,301
"*txt_1145";0,282;0,148;0,254;0,265;0,276;0
"*txt_1142";0,861;0,181;0,291;0,303;0;0,257
"*txt_1143";0;0,029;0,299;0,325;0,348;0,064
"*txt_1140";0,204;0;0,005;0,006;0,023;0,002
"*txt_1141";0;0,101;0,196;0,207;0,773;0,165
"*txt_1281";0,038;0,005;0,028;0,032;0,036;0
"*txt_1280";0,408;0;0,157;0,18;0,022;0,01
"*txt_1283";0,104;0,029;0,084;0,092;0,348;0
"*txt_1282";0,518;0,133;0,01;0,103;0,038;0,073
"*txt_1285";0,076;0,017;0,212;0,066;0,622;0
"*txt_1284";0,031;0,004;0,022;0,026;0,029;0
"*txt_1287";0,008;0;0,016;0,019;0,023;0
"*txt_1286";0,404;0,034;0,803;0,047;0;0,073
"*txt_1289";0,565;0,44;0,542;0,001;0,56;0,513
"*txt_1288";0,522;0,007;0,861;0,479;0,517;0,034
"*txt_1366";0,265;0,017;0,519;0,582;0,072;0
"*txt_1367";0;0;0,579;0,068;0;0
"*txt_1364";0,165;0,001;0,751;0,365;0,973;0
"*txt_1365";0,046;0,028;0,121;0,039;0,043;0
"*txt_1362";0,018;0,001;0,083;0,048;0,055;0
"*txt_1363";0,013;0;0,023;0,073;0,012;0,001
"*txt_1049";0,177;0,07;0,29;0,256;0,61;0,103
"*txt_1048";0,561;0,058;0,001;0,076;0,544;0,109
"*txt_1047";0,565;0,44;0,542;0,167;0,154;0,513
"*txt_1046";0,143;0,049;0;0,972;0,137;0,832
"*txt_1045";0,107;0,046;0,174;0,089;0;0,051
"*txt_1043";0,364;0,036;0;0,032;0,127;0,005
"*txt_1042";0,023;0,002;0;0,24;0,442;0,8
"*txt_1041";0,565;0,44;0,182;0,167;0,56;0,513
"*txt_1040";0;0,228;0,135;0,145;0,153;0,109
"*txt_1449";0,684;0,585;0,666;0,017;0,68;0,644
"*txt_1448";0,807;0,023;0,009;0;0,451;0,004
"*txt_1443";0;0,459;0,041;0,014;0,055;0,007
"*txt_1442";0,481;0,002;0,455;0,466;0,476;0,423
"*txt_1441";0,004;0;0,002;0,031;0,004;0,001
"*txt_1440";0;0,047;0,212;0,582;0,072;0,044
"*txt_1447";0;0,007;0,031;0,038;0,005;0,001
"*txt_1446";0,159;0,028;0,669;0,823;0;0,023
"*txt_1445";0,489;0;0,196;0,207;0,216;0,165
"*txt_1444";0,018;0,121;0,151;0,005;0,624;0,03
