"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6"
"fluminense";1,192;-2,09;-0,01;-1,24;10,272;-1,498
"fila";-1,819;-0,143;-2,047;38,426;-1,868;-2,355
"fernandes";-1,819;15,395;-2,047;-0,305;0,12;-2,355
"faturamento";-0,827;16,764;-0,93;-0,886;-0,848;-1,07
"explicação";-1,985;0,028;6,141;-0,423;-0,369;-0,008
"estudante";-0,661;-1,194;10,655;0,311;-0,679;-0,856
"estranho";2,386;-1,987;4,26;-0,006;-0,001;-2,999
"diplomata";-2,814;-1,21;-0,197;-1,118;-2,888;32,908
"digital";-2,979;2,578;-1,397;2,289;0,867;-1,808
"convite";-2,151;0,446;-2,419;-0,55;16,25;-0,884
"complementar";12,666;0,727;-2,233;-2,127;-0,369;-0,714
"comemorar";-0,009;-2,259;-2,792;-2,659;12,534;2,555
"cautelar";35,366;-0,497;-1,488;-1,417;-1,358;-1,713
"caminhar";-2,482;-2,259;-0,062;3,934;7,877;-1,242
"batizar";0,145;-0,143;-0,361;3,918;-1,868;0,002
"assassinato";-0,697;-2,259;1,373;-0,824;0,366;2,555
"assassinar";1,81;-1,791;-1,116;0,012;-1,018;4,336
"armar";-2,814;-2,813;-0,197;2,752;-2,888;14,633
"aproximação";-0,963;-5,081;0,795;0,96;1,119;0,409
"apoiador";2,386;-4,183;1,764;-2,482;2,238;-0,107
"aplicativo";-1,157;-0,299;-1,302;-0,003;18,308;-1,498
"anular";27,886;-5,081;-1,235;0,96;-0,103;-3,642
"alvorada";-2,648;30,737;-1,077;-0,969;-0,88;-3,428
"altura";-2,316;-4,183;7,837;0,448;-0,001;0,14
"abastecer";-2,151;7,005;-0,627;2,52;-2,208;-0,884
"8a";109,122;-5,38;-3,351;-3,192;-3,058;-3,857
"wyllys";16,828;-3,884;-2,419;-2,304;10,517;-2,784
"voar";-2,151;-3,884;-2,419;0,001;-2,208;40,243
"velocidade";3,621;-3,585;-0,49;6,665;-2,038;-0,008
"urna";-2,482;-4,482;-0,062;-2,659;63,093;-3,213
"unanimidade";39,211;-0,995;-2,978;-0,969;-0,88;-1,427
"turquia";-2,648;-2,534;-1,077;-0,969;-2,718;44,691
"tesouro";-0,827;0,819;-0,93;-0,886;2,623;0,019
"terço";-1,819;-3,286;0,052;-0,305;30,109;-2,355
"terrível";-2,814;-2,813;-1,235;19,141;-0,103;0,409
"sobrevoar";-2,316;-4,183;-2,606;-2,482;-2,378;65,535
"rota";-0,992;-1,791;1,416;1,572;-1,018;1,021
"rodovia";20,391;-0,003;-0,142;-1,595;-1,528;-1,927
"revisor";84,84;-4,183;-2,606;-2,482;-2,378;-2,999
"remédio";-2,151;-3,884;-0,001;49,306;-2,208;-2,784
"referido";-0,07;-0,717;-0,142;18,788;-1,528;-1,927
"recessão";0,139;-1,493;15,661;-0,886;-0,848;-1,07
"província";-2,151;-3,884;-0,627;-0,55;-2,208;40,243
"preste";-0,037;-2,534;-2,978;6,325;0,233;0,601
"pmdb_al";-1,654;-0,953;-1,861;-1,772;46,016;-2,141
"pesado";0;-0,019;-2,606;2,008;-2,378;3,161
"pedaço";6,779;-2,688;-1,674;6,095;-1,528;-0,263
"passagem";0,479;-0,717;-1,674;6,095;0,433;-1,927
"paris";-2,151;-3,884;20,715;-0,55;-2,208;1,55
"paranaense";2,943;0;-0,627;-2,304;6,026;-2,784
"paciência";-2,482;-4,482;-2,792;-0,824;-2,548;59,317
"opor";-2,482;-4,482;0,213;-0,824;-0,744;24,891
"núcleo";1,156;8,482;0,009;-2,127;-2,038;-2,57
"notório";9,473;5,782;-2,606;-0,684;-2,378;-2,999
"movimentar";-0,828;3,905;-2,978;-0,969;6,836;-1,427
"montante";-0,992;12,354;-1,116;0,012;-1,018;-1,284
"mobilização";-0,234;-3,286;1,121;-0,305;4,245;0,002
"michael";-2,648;-4,782;-0,122;1,244;-2,718;22,233
"mentiroso";-0,571;18,589;-2,606;-0,684;-2,378;-0,107
"marginal";-1,985;-1,456;0,009;33,799;-2,038;-2,57
"maduro";-2,482;-4,482;6,725;11,758;-0,017;-3,213
"luis";-0,571;31,168;-2,606;-2,482;-0,612;-2,999
"lixo";-1,819;1,114;-0,361;7,971;-0,26;-2,355
"liberado";1,192;0,124;-1,302;-0,003;0;-0,054
"interceptar";-2,316;38,67;-2,606;-2,482;-2,378;-1,06
"intelectual";-0,337;-3,585;0,009;25,057;-2,038;-0,714
"indivíduo";-2,648;-2,534;19,961;0,173;-2,718;0,014
"inadequado";-0,45;-0,424;-0,627;5,587;2,778;-2,784
"illuminati";-2,648;-4,782;52,134;-0,969;-2,718;-0,29
"ideal";-2,482;-2,259;37,784;-2,659;0,366;-3,213
"hostil";-2,648;-4,782;0,115;-2,837;-2,718;44,691
"hilberto";-2,648;45,34;-1,077;-2,837;-2,718;-3,428
"gustavo";-0,828;3,905;-2,978;1,244;1,424;-3,428
"goiás";0,279;0,279;-1,861;-1,772;10,173;-2,141
"gado";-1,157;9,288;-1,302;-0,003;-1,188;-0,054
"fortalecimento";-1,488;-2,688;10,84;-0,109;-0,084;0,131
"finalizar";0,418;-4,482;-0,922;3,934;-0,017;0,847
"ferreira";14,743;-1,2;-2,047;-0,305;1,448;-2,355
"favela";-1,157;-2,09;3,916;9,717;-1,188;-1,498
"falha";-2,814;-1,21;12,689;0,091;-0,103;-0,402
"falado";-0,144;0,279;-1,861;4,88;-1,698;0,039
"extraordinário";1,156;-3,585;2,835;0,025;-0,369;-0,008
"ex_prefeito";-0,963;0,003;-3,165;-1,118;26,978;-1,616
"estruturado";-2,648;24,497;-1,077;-0,969;-0,052;-3,428
"estimular";-1,323;-2,389;-0,061;7,657;-1,358;2,179
"esquecer";-0,963;1,458;-3,165;9,102;-2,888;0
"espanhol";-2,151;-3,884;14,349;-0,55;-2,208;3,894
"equilíbrio";-2,316;-4,183;4,26;-0,684;-2,378;15,084
"emissor";-2,814;-5,081;-0,197;0,96;-2,888;26,004
"emergente";-1,819;-3,286;36,449;-1,949;-1,868;0,002
"dr";8,85;-1,2;-2,047;3,918;-1,868;-0,552
"documentação";19,245;0,028;0,009;-2,127;-2,038;-2,57
"depositar";-2,814;48,68;-3,165;-3,014;-1,02;-3,642
"democrata";-0,963;-5,081;8,379;-3,014;3,053;0,409
"cópia";-0,45;7,005;-0,627;0,001;-0,487;-0,884
"cálculo";-2,316;-1,987;-2,606;-0,684;5,088;10,124
"cristiane";-0,234;-1,2;-2,047;-1,949;40,245;-2,355
"contradição";-0,037;30,737;-1,077;-2,837;-2,718;-3,428
"consumidor";-0,07;-0,003;0,292;0,364;0,433;-1,927
"consultoria";-0,234;21,536;-2,047;-1,949;-0,26;-2,355
"consultar";-0,45;0,446;-2,419;2,52;0,772;-0,884
"cidadania";-0,009;-4,482;22,33;-2,659;1,793;-3,213
"chefia";23,591;-0,135;-1,116;-1,063;-1,018;-1,284
"carnaval";-1,157;-0,299;0,882;-1,24;10,272;-1,498
"cardoso";-2,648;1,908;-2,978;-2,837;29,775;-3,428
"característica";-2,316;-4,183;1,764;2,008;-2,378;6,15
"bretas";44,52;-0,274;-0,197;-3,014;-2,888;-3,642
"bovino";-0,496;3,235;-0,558;0,786;-0,509;-0,642
"bilateral";-1,985;-3,585;-0,49;-0,423;-2,038;35,736
"bandeira";-1,985;-3,585;-0,49;0,025;26,366;-0,714
"bancar";-2,151;7,005;-2,419;9,86;-2,208;-2,784
"avenida";-0,992;-1,791;-1,116;0,012;22,94;-1,284
"art";59,232;-4,782;-1,077;-2,837;-0,052;-3,428
"aprovado";-2,482;0,909;-0,922;-2,659;18,268;-1,242
"aplaudir";-1,819;-3,286;0,052;13,448;1,448;-2,355
"afp";-2,648;-2,534;-2,978;-2,837;-2,718;63,976
"acumular";1,192;0,124;-1,302;-1,24;1,118;-0,054
"acontecimento";-0,697;-2,259;3,544;-0,824;4,296;-0,19
"acertado";0,016;7,005;-0,627;-2,304;0,772;-2,784
"óbvio";-0,037;-4,782;-1,077;36,174;-2,718;-0,29
"álvaro";-0,571;-0,599;-0,772;-2,482;36,64;-2,999
"vitale";-2,316;24,475;-2,606;-0,684;-0,001;-2,999
"vigilância";-0,45;-1,719;14,349;-2,304;-2,208;1,55
"testemunho";-0,828;37,685;-1,077;-2,837;-2,718;-3,428
"temor";-0,45;-1,719;-0,001;-0,55;-2,208;17,294
"teatro";0;-2,09;-0,01;1,004;1,118;-0,054
"socialista";-0,45;-3,884;14,349;-2,304;0,008;0,267
"similar";0,418;-2,259;1,373;-2,659;-0,017;2,555
"segredo";1,156;-0,271;2,835;-0,423;-2,038;-0,008
"rotina";-0,45;0,446;-0,001;5,587;-2,208;-0,884
"rosa";18,864;-2,09;0,882;-1,24;-1,188;-1,498
"romero";-0,019;-0,497;-1,488;-1,417;23,633;-1,713
"responsabilizar";-2,482;-2,259;-2,792;7,323;-0,017;5,182
"relatoria";6,329;-1,791;-1,116;-1,063;6,101;-1,284
"quantia";-2,482;42,003;-0,922;-2,659;-2,548;-3,213
"proximidade";-1,654;0,279;-1,861;-0,199;-1,698;12,384
"proporção";-1,654;-2,987;1,554;-0,199;-0,164;7,229
"portugal";0,385;-1,194;-0,744;0,311;-0,679;2,89
"porte";-0,827;0,819;-0,93;2,439;0,122;-1,07
"percorrer";-2,482;-4,482;-0,062;-0,824;-0,744;32,118
"penitenciária";65,284;-3,884;-2,419;-2,304;-0,487;-2,784
"pence";-2,316;-4,183;-2,606;-2,482;-2,378;65,535
"parágrafo";11,513;0,619;-2,978;-0,969;0,233;-3,428
"paralelo";-0,571;-0,599;4,26;-0,006;-0,612;0,14
"papua";-2,482;-4,482;0,213;31,33;-2,548;-0,19
"pac";-1,488;-0,717;-1,674;38,443;-1,528;-1,927
"noruega";-0,661;-1,194;-0,744;11,258;0,356;-0,856
"norte_coreanas";-2,648;-4,782;-2,978;-2,837;-2,718;74,912
"norte_americana";-2,316;-0,599;-0,02;-2,482;-2,378;27,959
"molina";-2,648;30,737;-0,122;-0,969;-2,718;-3,428
"moderno";-2,151;-1,719;28,246;-0,55;-0,487;-0,884
"mineração";-0,45;-0,424;-0,001;22,022;-2,208;-2,784
"milionário";2,058;0,279;1,554;-0,199;-1,698;-2,141
"mg";-0,234;1,114;7,389;-1,949;-0,26;-2,355
"mecanismo";-0,661;0,009;-0,744;0,311;-0,679;2,89
"marino";-2,316;-4,183;7,837;-0,006;9,091;-2,999
"margem";0;1,563;0,882;-0,003;-1,188;-1,498
"lavar";-0,571;9,243;-2,606;2,008;-2,378;-1,06
"justificativo";0,061;0,028;-2,233;3,146;-2,038;0,451
"jogador";0,479;-2,688;0,292;2,359;0,433;-1,927
"injusto";2,386;-4,183;-2,606;-0,006;5,088;0,14
"inflação";0,905;0,182;-0,558;0,786;-0,509;-0,642
"incentivo";-1,819;10,282;0,052;0,085;-1,868;-2,355
"implementar";-1,985;-3,585;0,791;-0,423;3,436;2,043
"identidade";0;-2,09;9,114;-0,003;-1,188;-0,054
"homenagear";-0,827;-1,493;2,24;0,096;2,623;-1,07
"historiador";-1,654;-2,987;22,35;-0,199;-1,698;0,039
"guardian";-2,482;-2,259;37,784;-2,659;-2,548;0,059
"guarda";0,03;-0,135;-1,116;1,572;-1,018;1,021
"golpista";0,061;-3,585;0,791;11,49;-0,369;-2,57
"ft";-1,819;-3,286;47,157;-0,305;-1,868;-2,355
"formado";0,605;-0,019;-2,606;4,689;0,542;-2,999
"foloni";-2,316;5,782;-2,606;8,488;-0,612;-2,999
"filósofo";-2,316;-1,987;4,26;19,446;-2,378;-2,999
"fabricar";-0,571;1,284;-0,772;-2,482;-2,378;10,124
"excesso";0,279;-2,987;8,923;-1,772;0,244;-0,401
"ex_tesoureiro";18,922;4,761;-2,792;-2,659;-2,548;-3,213
"ex_executivo";-0,828;37,685;-2,978;-0,969;-2,718;-3,428
"escala";-1,985;-1,456;0,791;-0,423;-2,038;13,717
"emergência";-1,654;-2,987;0,142;-0,199;-1,698;18,917
"eficiência";17,808;-1,493;-0,93;0,096;-0,848;-1,07
"direcionar";-0,009;2,458;-0,062;-0,034;-0,744;-0,19
"digno";0,275;-4,782;-0,122;21,296;-0,88;-1,427
"dificultar";9,473;-1,987;-0,772;-2,482;2,238;-0,107
"destaque";-0,144;-2,987;-0,244;9,573;0,244;-0,401
"derrotar";-2,482;-2,259;-2,792;-2,659;12,534;8,73
"demitir";-1,819;0,115;-2,047;-0,305;8,509;0,002
"decorrente";2,943;3,949;-0,627;-2,304;-2,208;-0,045
"culpado";7,458;-3,585;10,71;-0,423;-2,038;-2,57
"cracolândia";-1,819;-3,286;-2,047;38,426;0,12;-2,355
"corrida";-2,316;-4,183;-2,606;-0,006;0,542;21,029
"coração";-1,819;-3,286;1,121;-0,305;-1,868;16,061
"coragem";-0,571;-4,183;41,959;-0,006;-2,378;-2,999
"coordenar";-1,985;0,028;10,71;0,025;-0,369;-2,57
"confirmação";6,779;-0,003;-0,142;-1,595;-0,084;-0,263
"concentrar";-0,144;-0,953;0,142;-0,199;-0,164;3,453
"coluna";-0,144;-0,05;-1,861;-1,772;24,865;-2,141
"collor";-0,337;-1,456;-0,49;17,621;0,045;-2,57
"cirurgia";-1,985;-3,585;-2,233;43,847;0,045;-2,57
"centro_direita";-2,151;-3,884;-0,627;0,001;40,904;-2,784
"ceará";-1,157;-2,09;-1,302;-1,24;41,297;-1,498
"caos";-2,648;-4,782;52,134;-0,969;-2,718;-0,29
"camex";-1,488;15,28;-1,674;-0,109;-0,084;-1,927
"calcular";-1,985;0,028;-0,49;6,665;-0,369;-0,008
"bilionário";0,418;11,63;-0,922;-0,824;-0,744;-3,213
"bala";0,145;-0,143;-2,047;0,085;0,12;0,707
"atestar";0,479;-0,003;5,641;-1,595;-1,528;-0,263
"aspecto";1,156;-1,456;0,009;0,025;0,045;-0,008
"anual";-0,992;0,363;-1,116;-1,063;-1,018;9,948
"alternativa";0,279;-2,987;-1,861;1,753;1,939;0,039
"afetado";-0,992;-0,135;1,416;-1,063;0,023;1,021
"advertência";-0,571;-1,987;-0,772;-2,482;-0,001;21,029
"acm";-2,648;-4,782;2,941;-2,837;38,034;-3,428
"volume";0;4,618;-0,01;-1,24;0;-1,498
"vigor";-1,985;-3,585;-0,49;-2,127;3,436;13,717
"victor";47,762;-0,599;-2,606;-2,482;-2,378;-1,06
"verde";-1,985;18,366;-0,49;-0,423;-0,369;-2,57
"vargas";-0,992;0,363;5,352;-1,063;0,023;-1,284
"vaccarezza";1,156;4,955;-2,233;-2,127;1,068;-2,57
"utilização";-0,07;2,344;-1,674;0,364;-0,084;-0,263
"uol";-0,07;-0,003;0,292;6,095;-1,528;-1,927
"tóquio";-2,316;-4,183;-2,606;-2,482;-2,378;65,535
"transcrição";-0,45;21,397;-0,627;-2,304;-0,487;-2,784
"tolerância";-1,488;-2,688;36,532;-0,109;-1,528;-1,927
"tasso";-0,992;-1,791;-1,116;-1,063;35,394;-1,284
"sólido";-0,697;-2,259;-0,062;-2,659;-2,548;32,118
"superintendência";-0,661;13,41;-0,744;-0,708;-0,679;-0,856
"super";-1,985;-1,456;-0,49;0,933;-2,038;13,717
"suborno";-2,316;31,168;-0,772;-0,684;-2,378;-2,999
"sentimento";-2,151;-3,884;2,244;5,587;0,772;-0,884
"sanitário";-1,157;4,618;-0,01;-0,003;0;-1,498
"saneamento";-0,661;0,009;-0,744;0,311;4,067;-0,856
"roubo";-0,827;-0,025;0,071;0,096;2,623;-1,07
"romper";-0,571;-1,987;18,239;-0,006;-2,378;-0,107
"revisão";7,458;-1,456;-2,233;-2,127;3,436;-0,008
"retomada";-1,819;-3,286;-0,361;-1,949;21,441;0,707
"resto";-1,488;0,545;0,292;-0,109;2,576;-1,927
"restante";0,03;0,363;0,004;-1,063;0,023;-0,004
"respeitado";3,621;-3,585;10,71;-2,127;-2,038;-0,008
"repercussão";0,847;-1,719;-0,001;-0,55;0,772;0,267
"remeter";13,59;-1,791;0,004;-1,063;0,023;-1,284
"realizado";-0,234;-0,143;0,052;-1,949;-1,868;10,342
"raça";-2,151;-3,884;70,026;-2,304;-2,208;-2,784
"quadrilha";10,934;-1,719;-0,627;-0,55;2,778;-2,784
"protocolo";-1,488;-2,688;2,125;-0,109;-1,528;8,929
"projétil";-2,482;-4,482;-2,792;-2,659;-2,548;70,223
"poupar";-1,819;0,115;12,588;-1,949;-0,26;-0,552
"pobreza";-1,323;-2,389;31,249;-0,04;-1,358;-1,713
"planeta";-1,819;-3,286;3,566;1,289;-1,868;2,665
"petrolão";0,479;0,545;0,292;-0,109;-0,084;-1,927
"perigo";-0,45;-1,719;0,54;-0,55;-2,208;11,766
"perdido";0,139;-1,493;-0,93;16,519;-0,848;-1,07
"papa";-1,819;-3,286;7,389;13,448;-1,868;-2,355
"oposto";-2,316;-4,183;1,764;-0,684;-0,612;15,084
"oceano";-2,316;-4,183;-0,772;-0,006;-2,378;35,875
"narrar";-0,45;1,762;-2,419;15,339;-2,208;-2,784
"napoleão";22,131;-0,143;-2,047;0,085;-1,868;-2,355
"mérito";10,553;-2,987;0,142;-0,199;0,244;-2,141
"mexer";-1,488;-2,688;-1,674;50,881;-1,528;-1,927
"merda";-2,316;-0,599;-2,606;13,408;5,088;-2,999
"may";-2,316;-4,183;0,351;-0,006;-0,612;15,084
"leve";2,386;-4,183;-2,606;4,689;-0,001;0,14
"leite";10,624;-2,09;-1,302;-0,003;1,118;-1,498
"lança";-2,151;-3,884;-0,001;-2,304;-0,487;31,532
"júnior";-2,316;31,168;-2,606;-0,684;-2,378;-1,06
"jurista";2,715;-2,688;-0,142;6,095;-0,084;-1,927
"joaquim";-0,45;1,762;-0,001;0,001;0,772;-2,784
"isolado";-2,151;-3,884;-0,001;0,001;-0,487;17,294
"intimidação";12,666;-1,456;-0,49;-0,423;-2,038;0,451
"internar";6,793;-0,895;0,708;-0,531;-0,509;-0,642
"interino";-1,323;-2,389;-1,488;-1,417;23,633;0,3
"indonésio";-1,654;-2,987;-0,244;0,193;-1,698;18,917
"hídrico";-0,827;-1,493;0,071;16,519;-0,848;-1,07
"huck";-2,151;-1,719;-2,419;0,001;40,904;-2,784
"hotmail";-1,819;-3,286;-2,047;20,35;4,245;-2,355
"helicóptero";-1,819;-3,286;0,052;1,289;-1,868;10,342
"haiti";-0,992;-1,791;20,793;0,012;-1,018;-1,284
"gilberto";-1,985;-0,271;-2,233;3,146;12,21;-2,57
"geração";-1,819;-3,286;7,389;1,289;-0,26;0,002
"gay";1,81;-0,135;0,004;1,572;-1,018;-1,284
"garoto";1,156;0,028;-0,49;0,025;-0,369;-0,008
"ganho";-1,488;9,712;-0,142;-1,595;0,433;-1,927
"fé";-2,482;-2,259;37,784;0,289;-2,548;-3,213
"francês";-1,985;-0,271;6,141;-2,127;-2,038;4,785
"fotógrafo";6,779;0,545;-1,674;-0,109;-0,084;-1,927
"fortalecer";-0,144;-2,987;-0,244;-0,199;0,244;7,229
"fornecedor";-0,234;15,395;-2,047;-1,949;0,12;-2,355
"filiar";-2,482;-0,79;-2,792;-2,659;63,093;-3,213
"favorecimento";-1,985;32,02;-2,233;-2,127;-0,369;-2,57
"face";0,016;-1,719;-0,001;0,001;-0,487;3,894
"exploração";-0,661;0,009;-0,744;0,311;-0,679;2,89
"evidente";3,621;0,028;0,009;0,025;-0,369;-2,57
"escalada";-0,697;-4,482;-0,922;-0,824;-0,744;32,118
"ensino";-1,323;-2,389;-0,061;0,621;14,876;-1,713
"empregado";-0,496;0,182;0,708;0,786;-0,509;-0,642
"david";-2,151;-3,884;9,149;2,52;-2,208;0,267
"corresponder";-1,157;4,618;-0,01;-1,24;0;-0,054
"convidar";-1,654;-0,05;-0,244;-0,199;-1,698;12,384
"continuidade";0,77;-2,389;13,282;-1,417;-1,358;-0,145
"consulta";-1,654;-0,953;4,481;0,193;0,244;-0,401
"consenso";-2,151;-3,884;36,943;-0,55;-0,487;-0,884
"conferência";-1,985;-1,456;-0,49;0,933;-0,369;8,676
"computador";-1,819;21,536;-0,361;-0,305;-1,868;-2,355
"colegiado";16,828;-3,884;-2,419;-2,304;10,517;-2,784
"clube";-2,151;-1,719;0,54;15,339;-2,208;-0,045
"circular";-1,985;-0,271;2,835;0,933;-0,369;-0,008
"chorar";-1,488;-0,003;-0,142;6,095;0,433;-1,927
"chanceler";-2,482;-4,482;-0,922;-0,034;-0,744;32,118
"cena";-0,019;-0,497;-0,061;7,657;-0,026;-1,713
"ceder";-0,144;-0,953;-0,244;-1,772;16,712;-0,401
"cancelar";-2,151;-3,884;0,54;-0,55;2,778;3,894
"cabo";-0,144;-0,953;-0,244;-1,772;5,249;1,057
"briga";-1,985;-0,271;-0,49;17,621;0,045;-2,57
"bacelar";-1,819;36,903;-2,047;-1,949;-1,868;-2,355
"atômico";-2,316;-4,183;-0,02;-0,684;-2,378;35,875
"atendimento";-0,144;-2,987;-1,861;44,013;-1,698;-2,141
"armamentista";-2,482;-4,482;-2,792;-2,659;-2,548;70,223
"ar";-0,45;-1,719;0,54;15,339;-2,208;-0,884
"aposentar";-0,07;-2,688;-0,142;-0,109;19,769;-1,927
"aplicado";15,36;-2,389;-0,061;-0,04;-1,358;-0,145
"apagar";-1,985;4,955;0,791;-2,127;1,068;-2,57
"anistia";-0,697;-0,075;0,213;-0,034;7,877;-3,213
"anexo";-0,697;34,42;-2,792;-2,659;-0,744;-3,213
"anexar";-0,144;18,385;-1,861;-1,772;-1,698;-0,401
"amazona";-1,488;-2,688;-1,674;6,095;12,244;-1,927
"amarelo";-0,234;-0,143;-0,361;20,35;-1,868;-2,355
"alberto";-0,07;2,344;-1,674;-1,595;6,513;-1,927
"al";-2,316;-1,987;-0,02;-2,482;5,088;6,15
"advocacia";22,131;1,114;-2,047;-1,949;-1,868;-2,355
"abrigar";-0,827;-0,025;-0,93;-0,886;-0,848;13,409
"abreu";-1,819;3,142;-2,047;-1,949;14,241;-2,355
"2a";28,92;-4,183;-0,772;-2,482;-0,001;-0,107
"1a";15,36;0,953;-1,488;-1,417;-1,358;-1,713
"zezé";-1,654;7,749;-0,244;1,753;-1,698;-2,141
"yuka";-1,488;-2,688;-0,142;27,745;-0,084;-1,927
"vincular";-1,157;4,618;-0,01;-1,24;-1,188;0,579
"vazar";-1,157;23,475;-1,302;-1,24;-1,188;-1,498
"vagabundo";-1,654;-0,953;-1,861;4,88;10,173;-2,141
"tradicional";-1,654;-2,987;31,336;-1,772;-1,698;0,039
"tanque";-1,819;-3,286;-2,047;-0,305;-1,868;40,743
"sujo";-0,337;0,727;-0,49;11,49;-2,038;-2,57
"sucessivo";-1,819;-1,2;7,389;1,289;0,12;-2,355
"subterrâneo";-1,819;-3,286;-2,047;-1,949;-1,868;51,477
"subsidiário";-1,488;30,187;-1,674;-1,595;-1,528;-1,927
"sonoro";-2,151;-0,424;-2,419;0,001;31,444;-2,784
"solicitação";-0,07;2,344;-1,674;-0,109;2,576;-1,927
"santiago";0;-0,299;-1,302;9,717;0;-1,498
"sadi";0,905;-0,895;-0,558;-0,531;6,586;-0,642
"ronan";1,551;15,395;-2,047;-1,949;-1,868;-2,355
"rever";-0,234;0,115;1,121;0,085;-0,26;-0,552
"resumo";9,473;-1,987;0,351;-0,006;-0,612;-1,06
"regimento";1,156;-3,585;-2,233;-2,127;35,463;-2,57
"rastrear";-1,985;18,366;-0,49;-2,127;-2,038;-0,008
"querido";0;1,284;-2,606;4,689;-0,001;-2,999
"prêmio";-0,337;-1,456;-0,49;3,146;0,045;0,451
"progresso";-2,316;-4,183;4,26;-2,482;-2,378;21,029
"produtor";-0,496;10,057;-0,558;-0,531;-0,509;-0,642
"privilégio";1,156;-3,585;16,541;-0,423;-0,369;-2,57
"prisional";2,058;-2,987;1,554;-0,199;1,939;-2,141
"prestígio";0,061;-1,456;-2,233;3,146;0,045;0,451
"press";-2,151;-1,719;-0,627;-0,55;-2,208;31,532
"presidenta";19,245;0,028;0,009;-2,127;-2,038;-2,57
"pmdb_ce";-1,985;-1,456;-2,233;-2,127;57,695;-2,57
"piorar";-1,819;-3,286;12,588;-1,949;-0,26;2,665
"pimentel";0,061;0,028;2,835;0,025;-0,369;-2,57
"picciani";-0,337;-3,585;-2,233;-2,127;57,695;-2,57
"personalidade";-0,45;-1,719;-0,627;15,339;-0,487;-0,045
"permanência";-1,654;-2,987;0,142;-0,199;1,939;3,453
"perdão";-0,337;2,37;-0,49;-0,423;0,045;-0,008
"percentual";-0,661;6,117;-0,744;0,311;-0,679;-0,856
"palco";12,163;-1,194;-0,744;0,311;-0,679;-0,856
"ong";-1,157;-2,09;9,114;-1,24;0;0,579
"omissão";2,943;0;-0,627;2,52;-0,487;-2,784
"oferta";-1,323;0,953;2,886;-1,417;-1,358;0,3
"obstruir";-0,019;0,953;-1,488;0,621;0,712;-1,713
"obrigatório";-0,992;-1,791;1,416;0,012;6,101;-1,284
"nogueira";-2,151;35,342;-2,419;-2,304;-0,487;-2,784
"nascimento";-0,019;0,018;-1,488;0,621;-1,358;2,179
"mst";-0,827;-1,493;0,071;16,519;-0,848;-1,07
"moeda";-1,323;0,018;-1,488;-0,04;0,712;2,179
"minimizar";-2,151;-1,719;0,54;-0,55;23,226;-2,784
"líquido";-0,661;-1,194;-0,744;0,311;-0,679;9,075
"lícito";1,81;6,473;-1,116;-1,063;-1,018;-1,284
"luxo";-0,992;0,363;0,004;5,742;-1,018;-1,284
"londres";-1,157;-2,09;3,916;-1,24;-1,188;7,537
"lobista";-0,234;28,705;-2,047;-1,949;-1,868;-2,355
"livrar";1,156;-0,271;-0,49;0,025;1,068;-0,714
"limitado";-0,571;-4,183;0,351;-0,006;-0,612;10,124
"leal";-0,019;3,302;-0,061;-0,04;-1,358;-0,145
"laus";84,84;-4,183;-2,606;-2,482;-2,378;-2,999
"khan";-1,819;-3,286;-0,361;-1,949;-1,868;40,743
"james";-2,316;-4,183;-0,772;-0,684;-2,378;44,776
"istoé";-0,827;0,819;-0,93;0,096;2,623;-1,07
"iraque";-2,151;-3,884;-2,419;-2,304;-2,208;60,848
"inácio";2,74;-1,493;0,071;2,439;-0,848;-1,07
"interpretar";-0,337;-3,585;0,791;0,025;0,045;2,043
"intermediário";-0,571;5,782;-0,772;-2,482;-0,001;0,14
"integridade";-0,144;-0,05;4,481;0,193;-0,164;-2,141
"injustiça";0,605;-4,183;12,497;2,008;-2,378;-2,999
"inferior";-0,661;1,65;3,567;-0,708;-0,679;-0,856
"indiciar";0,279;0,279;-1,861;-1,772;10,173;-2,141
"indagar";-1,819;1,114;0,052;1,289;0,12;-2,355
"incompetente";-1,985;-0,271;0,009;0,025;12,21;-2,57
"implicar";0,016;0;0,54;-2,304;-0,487;1,55
"imenso";-1,985;-1,456;0,009;3,146;-0,369;2,043
"hoffmann";-0,337;4,955;-2,233;-2,127;7,15;-2,57
"grécia";0,905;3,235;-0,558;-0,531;-0,509;-0,642
"governante";-2,151;-3,884;28,246;-0,55;-2,208;0,267
"globonews";0;0,124;-1,302;-1,24;10,272;-1,498
"gerenciar";-1,985;8,482;2,835;-2,127;-0,369;-2,57
"george";-2,316;-4,183;-0,02;0,448;-2,378;21,029
"garantido";-1,819;-3,286;7,389;1,289;-1,868;0,707
"fundador";-0,144;-2,987;-0,244;-1,772;1,939;7,229
"frequentar";-0,661;0,009;-0,744;11,258;-0,679;-0,856
"fracasso";-2,151;-3,884;-0,627;-2,304;2,778;17,294
"fortuna";-1,819;10,282;-0,361;-0,305;-1,868;0,002
"especializado";-1,654;-0,05;-1,861;9,573;-1,698;1,057
"esclarecido";0,279;-0,953;8,923;-0,199;-0,164;-2,141
"equivalente";-0,496;0,182;-0,558;-0,531;-0,509;4,973
"enfrentamento";-2,151;-3,884;5,114;9,86;-0,487;-0,884
"endividamento";-0,661;-1,194;0,263;-0,708;4,067;0,15
