"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"chico";0,421;0,245;0,724;0,164;0,003;0,255;0,236
"chanceler";0,306;0,203;0,165;0,543;0,134;0,733;0
"cautela";0,081;0,704;0,165;0,153;0,014;0,001;0,676
"calcular";0,559;0,223;0,183;0,04;0,827;0,485;0,214
"briga";0,002;0,245;0,573;0,192;0,171;0,397;0,236
"bovino";0,081;0,203;0,58;0;0,479;0,212;0,195
"bem_informado";0,064;0,203;0,777;0,153;0,134;0,017;0,676
"batalha";0,679;0,704;0,165;0,543;0,134;0,733;0
"bala";0,497;0,943;0,229;0,216;0,596;0,039;0,364
"associated";0,306;0,203;0,165;0,153;0,134;0,212;0
"arthur";0,421;0,245;0,205;0,192;0,616;0;0,236
"arrecadação";0,306;0,704;0,58;0,008;0,095;0,212;0,195
"armazenamento";0,081;0,704;0,165;0,543;0;0,212;0,18
"apagar";0,76;0,203;0,58;0,303;0,014;0,733;0,195
"analisado";0,081;0;0,777;0,153;0,933;0,733;0,676
"amarelo";0,001;0,27;0,091;0,216;0,194;0,28;0,261
"aloizio";0,095;0,775;0;0,171;0,151;0,232;0,214
"aderir";0,182;0,223;0,648;0,73;0,151;0,485;0,551
"acórdão";0,358;0;0,183;0,171;0,542;0,232;0,214
"abc";0,679;0,704;0,58;0,153;0,001;0,212;0,676
"164_a";0,081;0,203;0,165;0,153;0;0,212;0,195
"zelote";0,095;0,775;0,031;0,171;0;0,232;0,214
"*txt_1218";0,497;0,023;0;0,246;0,657;0,026;0,021
"*txt_1212";0,386;0;0,248;0,312;0,074;0,138;0,123
"*txt_1213";0,119;0,245;0,205;0,164;0,616;0,397;0,236
"*txt_1210";0,038;0,13;0,098;0;0,262;0,97;0,123
"*txt_1211";0,014;0,072;0,03;0,389;0,034;0;0,066
"*txt_1216";0,793;0;0,248;0,747;0,262;0,138;0,123
"*txt_1214";0,191;0;0,12;0,11;0,093;0;0,147
"*txt_1215";0,07;0,943;0,008;0,216;0,194;0,28;0,261
"*txt_1137";0;0,006;0,187;0,048;0,038;0,084;0,072
"*txt_1135";0,069;0;0,077;0,137;0,471;0,194;0,177
"*txt_1134";0,008;0;0,049;0,012;0;0,094;0,023
"*txt_1133";0;0,113;0,468;0,086;0,076;0;0
"*txt_1132";0,033;0;0,736;0,08;0,918;0,152;0,112
"*txt_1131";0,014;0,001;0;0,061;0,563;0,038;0,031
"*txt_1139";0,358;0;0,183;0,609;0,542;0,232;0,214
"*txt_1138";0,392;0,636;0,187;0,166;0,038;0;0,072
"*txt_1091";0,004;0;0,023;0,067;0;0,041;0,034
"*txt_1410";0;0,015;0,008;0,793;0,004;0,017;0,013
"*txt_1411";0;0,035;0,021;0,375;0,013;0,038;0,031
"*txt_1412";0,037;0,611;0,102;0,152;0;0,957;0,029
"*txt_1008";0,507;0,331;0,029;0,896;0,332;0,559;0,507
"*txt_1415";0,164;0;0,378;0,347;0,083;0,15;0,134
"*txt_1416";0,165;0,063;0,559;0;0,001;0,073;0,006
"*txt_1417";0,002;0,24;0,016;0;0,092;0,946;0,082
"*txt_1419";0,095;0,518;0,677;0,171;0;0,232;0,214
"*txt_1001";0;0,799;0,518;0,469;0,148;0,726;0,268
"*txt_1007";0;0,116;0,021;0,167;0,013;0,128;0,575
"*txt_1006";0,012;0;0,001;0,067;0;0,002;0,001
"*txt_1004";0,058;0,045;0,007;0,821;0,004;0;0,012
"*txt_1098";0,901;0,061;0,139;0;0,027;0,545;0,189
"*txt_1247";0,141;0,13;0,098;0,089;0,074;0,138;0
"*txt_1099";0,121;0,919;0,087;0,023;0,234;0,431;0,879
"*txt_1486";0,581;0,331;0;0,275;0,252;0,341;0,322
"*txt_1485";0,038;0;0,173;0,122;0,257;0,066;0,056
"*txt_1484";0,081;0;0,165;0,064;0,134;0,733;0,195
"*txt_1483";0,499;0,092;0,066;0,556;0,047;0;0,086
"*txt_1482";0,121;0,919;0,303;0,08;0;0,126;0,112
"*txt_1480";0,967;0,132;0,176;0,868;0;0,62;0,013
"*txt_1489";0,306;0,548;0;0,354;0,976;0,241;0,061
"*txt_1488";0,01;0,406;0,089;0,28;0,066;0;0,112
"*txt_1256";0,006;0;0,028;0,024;0,17;0,048;0,04
"*txt_1257";0,144;0;0,047;0,038;0,496;0,535;0,009
"*txt_1254";0,002;0,008;0;0,01;0,417;0,024;0,019
"*txt_1252";0,067;0,287;0,977;0,053;0;0,308;0,079
"*txt_1253";0,919;0,022;0;0;0;0;0,002
"*txt_1250";0,033;0;0,308;0,08;0,041;0,126;0,112
"*txt_1251";0,008;0,438;0,034;0,029;0;0,057;0,047
"*txt_1316";0,033;0,03;0,018;0,015;0,01;0,033;0
"*txt_1313";0,885;0,142;0,109;0,099;0,083;0,15;0
"*txt_1258";0,131;0,27;0,229;0,216;0,194;0,28;0
"*txt_1310";0,927;0,109;0,278;0;0,059;0,554;0,103
"*txt_1248";0,001;0,105;0,829;0,005;0;0,044;0,01
"*txt_1163";0,597;0,048;0,278;0;0,068;0,694;0,044
"*txt_1078";0,343;0,212;0,077;0,929;0,118;0,194;0,177
"*txt_1376";0,005;0,01;0,005;0,038;0,002;0,038;0
"*txt_1378";0,009;0,056;0,037;0,032;0,024;0,061;0
"*txt_1344";0,141;0,13;0,098;0,089;0,074;0,138;0
"*txt_1345";0,111;0,245;0,205;0,192;0,171;0,255;0
"*txt_1346";0,051;0,155;0,12;0,11;0,093;0,163;0
"*txt_1347";0,141;0,13;0,098;0,089;0,074;0,138;0
"*txt_1340";0,038;0,13;0,063;0,089;0;0,138;0,123
"*txt_1341";0,044;0,142;0,109;0,099;0,083;0,15;0
"*txt_1343";0,021;0,092;0,066;0,204;0,047;0,099;0
"*txt_1173";0,006;0,044;0,028;0,024;0,018;0,048;0
"*txt_1172";0;0,078;0,704;0,576;0,119;0,344;0,007
"*txt_1171";0,045;0;0,105;0,087;0,021;0,007;0,018
"*txt_1177";0,031;0;0,341;0,089;0,262;0,138;0,123
"*txt_1176";0,001;0,035;0;0,018;0,044;0,038;0,031
"*txt_1175";0,202;0,474;0;0,241;0,03;0,044;0,01
"*txt_1174";0,038;0,13;0,098;0,312;0;0,138;0,123
"*txt_1179";0,016;0,08;0;0,02;0,152;0,041;0,034
"*txt_1178";0;0,242;0,049;0,779;0,118;0,15;0,066
"*txt_1292";0,037;0,032;0,019;0,016;0,011;0,118;0
"*txt_1428";0,131;0,003;0,091;0,216;0,596;0,28;0,261
"*txt_1290";0,019;0,55;0,077;0,002;0;0,008;0,006
"*txt_1291";0,043;0,066;0,045;0,135;0,03;0,586;0
"*txt_1296";0,001;0,016;0,008;0,023;0,004;0,018;0
"*txt_1294";0,069;0,185;0,148;0,137;0,118;0,194;0
"*txt_1295";0,991;0,411;0,37;0,357;0,333;0;0,403
"*txt_1353";0,038;0,13;0,098;0,089;0,074;0,138;0
"*txt_1352";0;0,009;0,004;0,525;0,007;0,01;0,754
"*txt_1351";0,939;0,591;0,049;0,389;0,034;0,261;0
"*txt_1422";0;0,119;0,308;0,681;0,066;0,152;0,384
"*txt_1357";0,279;0,078;0,045;0,811;0;0,026;0,021
"*txt_1356";0,081;0,203;0,165;0,153;0,134;0,212;0
"*txt_1355";0;0,017;0,031;0,966;0,005;0,064;0,137
"*txt_1354";0,131;0,27;0,229;0,216;0,194;0,28;0
"*txt_1050";0,016;0,078;0,474;0;0,132;0,283;0,456
"*txt_1052";0,342;0;0,658;0,039;0,009;0,257;0,004
"*txt_1053";0;0,959;0,387;0,401;0,022;0,115;0,004
"*txt_1054";0,051;0,532;0,12;0,388;0,093;0;0,147
"*txt_1056";0,808;0,979;0,04;0,338;0;0,947;0,068
"*txt_1057";0,12;0,008;0,004;0;0,002;0,084;0,051
"*txt_1058";0,004;0,229;0,067;0,02;0;0,041;0,034
"*txt_1190";0;0,446;0;0,103;0;0,112;0,009
"*txt_1193";0,274;0,591;0,049;0,15;0,034;0;0,066
"*txt_1192";0,006;0,463;0,423;0,41;0,386;0,396;0,454
"*txt_1195";0,028;0,372;0,278;0,144;0,529;0;0,103
"*txt_1197";0;0,799;0,068;0,469;0,042;0,091;0,079
"*txt_1196";0;0,084;0,273;0,364;0;0;0,001
"*txt_1463";0,306;0,203;0,005;0,064;0,933;0,212;0,195
"*txt_1186";0,106;0,899;0,145;0,001;0,002;0,001;0,006
"*txt_1462";0,028;0,091;0;0,045;0,092;0,031;0,025
"*txt_1458";0,014;0,072;0,434;0;0,018;0,078;0,066
"*txt_1454";0;0,863;0,054;0,048;0,038;0,676;0,072
"*txt_1455";0,105;0,109;0,115;0;0,208;0,116;0,103
"*txt_1456";0,717;0,004;0,002;0;0,001;0,005;0,004
"*txt_1457";0;0;0;0,035;0;0,153;0
"*txt_1450";0,05;0,469;0;0,043;0,316;0,078;0,066
"*txt_1452";0,435;0;0,025;0,003;0;0,005;0,001
"*txt_1399";0,003;0,016;0,08;0;0,001;0,018;0,014
"*txt_1229";0,033;0,119;0;0,08;0,001;0,126;0,112
"*txt_1228";0;0,066;0,789;0,039;0,03;0,001;0,061
"*txt_1227";0,386;0,13;0,01;0,312;0,004;0,469;0,123
"*txt_1225";0,348;0,044;0,095;0,17;0,018;0;0,04
"*txt_1224";0;0,002;0,001;0,564;0;0,006;0,001
"*txt_1223";0,001;0,048;0;0,021;0;0,017;0,013
"*txt_1222";0,081;0,608;0;0,153;0,134;0,212;0,195
"*txt_1220";0,067;0,287;0,06;0,004;0,042;0;0,399
"*txt_1464";0,001;0,015;0,01;0;0,42;0,017;0,268
"*txt_1467";0,007;0,16;0,031;0,026;0;0,052;0,044
"*txt_1466";0,004;0,015;0;0;0,002;0,382;0,004
"*txt_1465";0,005;0,019;0,001;0;0,289;0,021;0,054
"*txt_1396";0;0,057;0,088;0,087;0,265;0,566;0,015
"*txt_1395";0,043;0;0,154;0,72;0,106;0,586;0,061
"*txt_1394";0,593;0,794;0,618;0;0,186;0,107;0,094
"*txt_1393";0,347;0,175;0,006;0,043;0,034;0,001;0,066
"*txt_1460";0,191;0,155;0,12;0,388;0,093;0;0,147
"*txt_1391";0;0,054;0;0,252;0;0,045;0
"*txt_1390";0,073;0,418;0,028;0,854;0,018;0;0,04
"*txt_1015";0,006;0;0,095;0,082;0;0,048;0,04
"*txt_1017";0,069;0,64;0,52;0,381;0,118;0;0,177
"*txt_1469";0,033;0,056;0;0,032;0,148;0,061;0,052
"*txt_1012";0,733;0,988;0,098;0,747;0,074;0;0,123
"*txt_1398";0,09;0;0,073;0,227;0,053;0,009;0,094
"*txt_1498";0,008;0;0,115;0,1;0,076;0,64;0,047
"*txt_1082";0,016;0,078;0;0,048;0,718;0,084;0,072
"*txt_1490";0,633;0,486;0;0,347;0,295;0,15;0,462
"*txt_1491";0,044;0;0,109;0,099;0,745;0,15;0,134
"*txt_1492";0,034;0,011;0,036;0;0;0,014;0,003
"*txt_1493";0,081;0;0,165;0,153;0,134;0,001;0,195
"*txt_1494";0,221;0,264;0,911;0,166;0,038;0;0,072
"*txt_1495";0,012;0,066;0,045;0,135;0,03;0,072;0
"*txt_1496";0,051;0,008;0;0,034;0,343;0,024;0,019
"*txt_1497";0,128;0,548;0;0,354;0,094;0,072;0,061
"*txt_1128";0,499;0,69;0,49;0,367;0,123;0,083;0,004
"*txt_1129";0;0,015;0,02;0,044;0,001;0;0,004
"*txt_1081";0,222;0,018;0,066;0,059;0,047;0;0,086
"*txt_1080";0,041;0,092;0;0,204;0,431;0,334;0,086
"*txt_1087";0,101;0,016;0,008;0,331;0,015;0;0,014
"*txt_1120";0,121;0,406;0;0,08;0,586;0,126;0,112
"*txt_1121";0,909;0;0,133;0,433;0,105;0,242;0,161
"*txt_1122";0,021;0,313;0;0,059;0,313;0,099;0,086
"*txt_1088";0,558;0,242;0;0,15;0,316;0,078;0,066
"*txt_1124";0,024;0,048;0,108;0,011;0,024;0,849;0,044
"*txt_1126";0,105;0,372;0,08;0,252;0,208;0;0,103
"*txt_1127";0;0,072;0,848;0,389;0,034;0,629;0,066
"*txt_1269";0,386;0,13;0,803;0,089;0;0,138;0,123
"*txt_1268";0,016;0,006;0,054;0,048;0;0,084;0,072
"*txt_1263";0;0,119;0,308;0,28;0,066;0,126;0,112
"*txt_1262";0;0,008;0,004;0;0,006;0,009;0,151
"*txt_1261";0,311;0,041;0,025;0;0,016;0,38;0,322
"*txt_1260";0,028;0,372;0,08;0,072;0;0,116;0,103
"*txt_1267";0,037;0,223;0,648;0,23;0,151;0,485;0,214
"*txt_1266";0,127;0,038;0,023;0,001;0,014;0,041;0
"*txt_1264";0,06;0,169;0,133;0,123;0,105;0,178;0
"*txt_1300";0,003;0,986;0,154;0,178;0,603;0,072;0,206
"*txt_1301";0,518;0,038;0,023;0,001;0,049;0,138;0
"*txt_1302";0,121;0,119;0,089;0,08;0,066;0,126;0
"*txt_1303";0,121;0,444;0,098;0,714;0,649;0,02;0,123
"*txt_1304";0,044;0;0,378;0,347;0,083;0,001;0,134
"*txt_1305";0,01;0,406;0,303;0,08;0,066;0,431;0,199
"*txt_1306";0,051;0,155;0,12;0,11;0,093;0,163;0
"*txt_1307";0,872;0,438;0,034;0,616;0;0,472;0,047
"*txt_1308";0,028;0,109;0,08;0,072;0,059;0,116;0
"*txt_1060";0,099;0,001;0,073;0,566;0,923;0,363;0,094
"*txt_1062";0,191;0,155;0;0,896;0,332;0,163;0,147
"*txt_1065";0,012;0,032;0,019;0;0,011;0,118;0,029
"*txt_1064";0,206;0,001;0,011;0,008;0;0;0,001
"*txt_1067";0,442;0,116;0,977;0,469;0,139;0,75;0,079
"*txt_1066";0,147;0;0;0,043;0,118;0,629;0,066
"*txt_1339";0;0,027;0,016;0,074;0,009;0,031;0,005
"*txt_1123";0,793;0,003;0,098;0,312;0,074;0;0,123
"*txt_1231";0,044;0,142;0,001;0,819;0,017;0,512;0,134
"*txt_1237";0,003;0,032;0;0,016;0,442;0,036;0,029
"*txt_1238";0,293;0,855;0;0,072;0,059;0,19;0,103
"*txt_1239";0,389;0,009;0,286;0,345;0,02;0,694;0,147
"*txt_1425";0,497;0,27;0,229;0,216;0,194;0;0,261
"*txt_1191";0,014;0;0,049;0,145;0,072;0,629;0,066
"*txt_1068";0,71;0,107;0,019;0,648;0,011;0;0,029
"*txt_1111";0,533;0,532;0,003;0,11;0,247;0,163;0,147
"*txt_1110";0,028;0;0;0,1;0,022;0,057;0,047
"*txt_1113";0,028;0,174;0,539;0,1;0;0,057;0,047
"*txt_1115";0,238;0,001;0;0,092;0,005;0,02;0
"*txt_1114";0;0,016;0,008;0,743;0,015;0;0,014
"*txt_1116";0,074;0,406;0;0,026;0;0,175;0,044
"*txt_1118";0,003;0,023;0,013;0,001;0,026;0,018;0,021
"*txt_1359";0,056;0,041;0,025;0,074;0,016;0,38;0
"*txt_1061";0;0,058;0,186;0,446;0,625;0,007;0,018
"*txt_1089";0,024;0;0,618;0,065;0,081;0,107;0,094
"*txt_1164";0,121;0,988;0,098;0,081;0,074;0,118;0,123
"*txt_1165";0;0,001;0;0,51;0;0,06;0,001
"*txt_1166";0,019;0,245;0,001;0,192;0,171;0,255;0,236
"*txt_1167";0,008;0;0,947;0,029;0,022;0,9;0,047
"*txt_1162";0,695;0,091;0,01;0,038;0,002;0;0,009
"*txt_1420";0,105;0;0,08;0,072;0,999;0,006;0,351
"*txt_1168";0,194;0,004;0,556;0,469;0,148;0,02;0,079
"*txt_1169";0,169;0,084;0,004;0,034;0,018;0,44;0,008
"*txt_1438";0,028;0,438;0;0,616;0,461;0,057;0,047
"*txt_1439";0,239;0,004;0,127;0,032;0;0,061;0,052
"*txt_1348";0;0,066;0,011;0,324;0,006;0,023;0
"*txt_1349";0,081;0,203;0,165;0,153;0,134;0,212;0
"*txt_1432";0,05;0,926;0;0,043;0,003;0,078;0,066
"*txt_1433";0,499;0,038;0,079;0,745;0,014;0,041;0
"*txt_1430";0;0,002;0,001;0,455;0,002;0,199;0,03
"*txt_1431";0;0,003;0,001;0;0,002;0,014;0,003
"*txt_1436";0,982;0,1;0,073;0,486;0,053;0;0,094
"*txt_1437";0,681;0,092;0,566;0;0,166;0,779;0,293
"*txt_1434";0,01;0,002;0,632;0,006;0;0,055;0,013
"*txt_1424";0;0,007;0,003;0,61;0,005;0,009;0,006
"*txt_1025";0;0,685;0,977;0,469;0,148;0,726;0,079
"*txt_1024";0,014;0,001;0,689;0,15;0;0,078;0,066
"*txt_1188";0,453;0;0;0,878;0,007;0,024;0,019
"*txt_1189";0,002;0,001;0,002;0;0;0;0,001
"*txt_1021";0,499;0;0,115;0,039;0,236;0,083;0,004
"*txt_1020";0,064;0,203;0,165;0,543;0,134;0;0,195
"*txt_1022";0,247;0,561;0;0,018;0,392;0,128;0,031
"*txt_1182";0;0,072;0,169;0,043;0,034;0;0,225
"*txt_1180";0,164;0,142;0;0,099;0,295;0,15;0,134
"*txt_1029";0,012;0;0,045;0,039;0,026;0,072;0,061
"*txt_1187";0,001;0,27;0,229;0,109;0,194;0,28;0,261
"*txt_1185";0,09;0,341;0,006;0,049;0,258;0,107;0,094
"*txt_1199";0,111;0,62;0,428;0;0,013;0;0,031
"*txt_1230";0,111;0;0,724;0,192;0,171;0,255;0,236
"*txt_1338";0,25;0,192;0,114;0,034;0,007;0;0,019
"*txt_1232";0,708;0,119;0,017;0,08;0,066;0;0,112
"*txt_1233";0,081;0,16;0,005;0,303;0,479;0,212;0,195
"*txt_1234";0,009;0,189;0;0,032;0;0,205;0,052
"*txt_1235";0,482;0,078;0,004;0,166;0,038;0;0,072
"*txt_1236";0,527;0,848;0,304;0,035;0,022;0,004;0,047
"*txt_1059";0;0,017;0,009;0,072;0,017;0,019;0,309
"*txt_1331";0,099;0,794;0,001;0,065;0,478;0,363;0,094
"*txt_1330";0,09;0,262;0,882;0,065;0,478;0;0,094
"*txt_1333";0,001;0,061;0,034;0,028;0;0,021;0,016
"*txt_1332";0,587;0,299;0,257;0,244;0,221;0,308;0
"*txt_1334";0,069;0,185;0,148;0,137;0,118;0,194;0
"*txt_1337";0,012;0,223;0,373;0,135;0,03;0;0,061
"*txt_1336";0,279;0,014;0,007;0,283;0,004;0,016;0
"*gr_02";1;1;1;1;1;1;1
"*txt_1421";0,051;0,022;0,852;0,034;0,007;0;0,019
"*txt_1413";0,001;0;0;0;0;0;0,011
"*txt_1476";0,095;0,775;0,183;0,171;0;0,804;0,214
"*txt_1477";0,038;0;0,803;0,089;0,074;0,97;0,123
"*txt_1423";0,024;0,794;0;0,065;0,186;0,107;0,094
"*txt_1475";0,058;0,035;0,474;0,696;0,038;0;0,072
"*txt_1472";0,095;0,223;0;0,171;0,151;0,232;0,214
"*txt_1473";0,069;0,003;0,52;0,137;0,118;0;0,177
"*txt_1471";0,017;0,004;0,005;0,011;0;0,015;0,003
"*txt_1478";0,306;0,052;0,673;0,16;0,454;0;0,014
"*txt_1479";0,25;0,045;0,007;0,058;0,012;0;0,012
"*txt_1094";0,225;0,939;0;0,029;0,109;0,03;0,007
"*txt_1096";0,733;0,13;0,098;0,291;0,833;0,002;0,123
"*txt_1097";0,182;0,518;0,183;0,73;0,827;0,804;0,214
"*txt_1159";0,131;0,27;0,229;0,772;0,701;0;0,261
"*txt_1158";0,095;0;0,01;0,386;0,005;0,259;0,016
"*txt_1092";0,005;0,391;0;0,031;0,15;0,023;0,018
"*txt_1093";0,018;0;0,518;0,053;0,139;0,091;0,079
"*txt_1155";0,002;0;0,006;0,016;0,526;0,044;0,01
"*txt_1157";0,003;0,052;0,191;0,59;0;0,974;0,014
"*txt_1156";0,005;0,016;0,025;0,444;0;0,045;0,037
"*txt_1151";0,105;0,109;0,278;0,621;0;0,116;0,103
"*txt_1150";0,001;0,066;0;0,009;0,042;0,198;0,018
"*txt_1153";0,141;0,444;0;0,714;0,262;0,138;0,501
"*txt_1278";0,024;0,1;0,073;0,227;0,053;0,107;0
"*txt_1279";0,014;0,072;0,049;0,043;0,034;0,078;0
"*txt_1274";0;0,001;0;0,081;0;0,037;0,001
"*txt_1275";0,044;0,142;0,378;0,347;0;0,15;0,134
"*txt_1276";0,293;0,109;0,08;0,072;0,059;0,116;0
"*txt_1277";0,05;0,072;0,049;0,043;0,034;0,078;0
"*txt_1270";0,038;0;0,098;0,312;0,074;0,469;0,123
"*txt_1271";0,069;0,185;0,148;0,137;0,118;0,194;0
"*txt_1272";0,018;0,085;0,06;0,053;0,042;0,091;0
"*txt_1273";0,255;0,341;0,073;0,009;0,186;0,107;0
"*txt_1375";0,058;0,863;0,054;0,048;0;0,084;0,072
"*txt_1374";0,916;0,493;0,026;0,96;0,499;0;0,005
"*txt_1377";0,037;0,032;0,019;0,016;0,011;0,036;0
"*txt_1079";0;0,074;0;0;0;0,002;0
"*txt_1371";0,131;0,27;0,229;0,216;0,194;0,28;0
"*txt_1370";0;0,017;0,002;0;0,001;0,787;0,004
"*txt_1372";0,026;0,002;0,002;0;0,658;0,002;0,001
"*txt_1073";0,004;0,091;0,005;0,444;0,002;0;0,009
"*txt_1070";0,155;0,299;0;0,244;0,221;0,927;0,29
"*txt_1071";0,121;0,919;0,308;0,28;0;0,962;0,112
"*txt_1379";0,813;0,085;0,06;0,184;0,042;0,091;0
"*txt_1077";0,827;0,056;0,037;0;0,024;0,061;0,052
"*txt_1074";0,097;0,056;0,127;0;0,024;0;0,052
"*txt_1075";0,751;0,03;0;0,19;0,007;0,011;0,008
"*txt_1388";0,008;0,052;0,034;0,029;0,022;0,057;0
"*txt_1389";0,097;0,056;0,037;0;0,024;0;0,052
"*txt_1381";0,194;0,085;0,06;0,053;0,042;0,091;0
"*txt_1382";0,058;0,264;0,187;0,048;0;0,084;0,246
"*txt_1383";0,01;0,061;0,041;0,035;0,027;0,066;0
"*txt_1384";0;0;0,979;0,031;0;0,01;0,007
"*txt_1385";0,01;0,015;0,026;0,006;0,004;0,017;0
"*txt_1386";0,005;0,066;0,105;0,009;0;0,198;0,018
"*txt_1387";0,009;0,056;0,037;0,032;0,024;0,061;0
"*txt_1209";0,793;0,13;0;0,089;0,649;0,469;0,123
"*txt_1208";0,909;0,169;0,411;0,123;0,041;0,242;0,161
"*txt_1201";0;0,939;0,378;0,347;0,083;0,15;0,431
"*txt_1200";0,035;0,591;0,689;0,379;0,034;0,874;0,225
"*txt_1203";0,09;0,1;0,882;0,566;0,053;0;0,094
"*txt_1202";0,081;0,704;0;0,303;0,134;0,212;0,195
"*txt_1205";0,217;0,109;0;0,621;0,208;0,116;0,103
"*txt_1204";0,001;0,013;0,018;0,236;0;0,001;0
"*txt_1207";0,014;0,926;0,169;0,043;0;0,078;0,066
"*txt_1206";0,131;0,047;0;0,216;0,194;0,28;0,261
"*txt_1103";0;0;0,004;0,01;0,002;0,009;0,007
"*txt_1100";0,081;0,16;0;0,153;0,479;0,212;0,195
"*txt_1101";0,211;0,006;0;0,1;0,209;0,057;0,047
"*txt_1106";0,306;0,203;0,263;0,543;0,134;0;0,195
"*txt_1105";0,09;0,1;0,036;0,566;0;0,363;0,094
"*txt_1108";0,164;0,16;0;0,114;0,002;0,012;0,009
"*txt_1109";0,019;0,009;0,004;0;0,002;0,21;0,007
"*txt_1408";0,028;0,694;0,539;0,029;0;0,64;0,047
"*txt_1407";0,069;0,64;0,077;0,929;0,118;0;0,177
"*txt_1406";0,041;0;0,228;0,204;0,047;0,779;0,086
"*txt_1405";0,121;0,027;0;0,013;0,032;0,133;0,025
"*txt_1318";0,028;0,109;0,08;0,072;0,059;0,116;0
"*txt_1402";0,069;0,185;0,873;0,137;0;0,194;0,177
"*txt_1401";0,255;0;0,251;0,065;0,923;0,62;0,094
"*txt_1400";0;0,015;0,008;0;0,004;0,061;0,013
"*txt_1036";0,991;0,411;0,37;0,357;0,333;0;0,403
"*txt_1037";0,018;0,085;0,06;0,053;0,042;0,091;0
"*txt_1034";0,593;0,341;0,251;0,566;0,053;0;0,094
"*txt_1035";0,596;0;0,052;0,045;0,032;0,946;0,082
"*txt_1032";0;0;0;0,003;0,047;0,009;0,007
"*txt_1033";0;0,017;0,009;0,025;0,005;0,064;0,015
"*txt_1030";0,023;0,534;0,007;0,019;0;0,016;0,012
"*txt_1038";0,038;0;0,098;0,312;0,833;0,138;0,123
"*txt_1311";0,191;0,155;0,12;0,547;0,093;0,163;0
"*txt_1245";0,691;0,048;0,031;0;0,02;0,439;0,044
"*txt_1244";0;0,06;0,318;0,624;0,003;0,001;0,001
"*txt_1328";0,131;0,27;0,229;0,216;0,194;0,28;0
"*txt_1329";0,051;0,095;0,265;0,01;0;0,024;0,019
"*txt_1241";0,094;0,349;0;0,074;0,66;0,045;0,037
"*txt_1240";0,018;0,287;0;0,053;0,042;0,726;0,079
"*txt_1243";0,155;0,957;0,003;0,244;0,221;0,021;0,29
"*txt_1322";0,035;0,057;0,031;0,007;0;0,064;0,015
"*txt_1323";0,358;0,518;0,677;0,171;0,007;0,804;0,214
"*txt_1320";0;0,136;0,086;0;0,016;0,045;0,037
"*txt_1321";0,134;0,092;0,566;0,067;0,047;0,076;0,293
"*txt_1249";0,83;0,025;0,015;0,862;0,008;0,246;0
"*txt_1327";0,058;0,636;0,474;0,166;0;0,084;0,072
"*txt_1325";0,005;0,019;0,01;0,008;0,005;0,021;0
"*txt_1392";0,051;0,155;0,12;0,388;0,093;0,163;0
"*txt_1360";0,336;0,119;0,089;0,08;0,066;0,126;0
"*txt_1361";0,223;0,169;0,133;0,98;0;0,178;0,161
"*txt_1018";0;0,028;0,099;0,301;0,002;0,09;0,068
"*txt_1019";0,962;0,192;0;0,449;0,068;0,023;0,019
"*txt_1474";0,028;0,855;0;0,072;0,208;0,897;0,103
"*txt_1293";0,038;0,13;0,098;0,089;0,074;0,138;0
"*txt_1148";0,004;0,001;0,104;0,09;0,189;0,694;0,044
"*txt_1149";0,018;0;0,054;0,022;0,66;0,045;0,037
"*txt_1146";0,085;0,142;0,001;0,347;0,083;0,897;0,134
"*txt_1145";0,218;0,368;0,326;0,313;0,289;0,378;0
"*txt_1142";0,155;0,001;0,257;0,244;0,221;0,001;0,29
"*txt_1143";0,095;0;0,183;0,171;0,542;0,804;0,214
"*txt_1140";0,001;0,851;0;0,045;0;0,013;0,01
"*txt_1141";0,044;0;0,109;0,819;0,083;0,512;0,134
"*txt_1281";0,058;0,078;0,054;0,048;0,038;0,084;0
"*txt_1280";0,007;0,406;0,286;0,243;0;0,052;0,044
"*txt_1283";0,069;0,185;0,148;0,137;0,118;0,669;0
"*txt_1282";0,247;0;0,773;0,167;0,013;0,668;0,031
"*txt_1285";0,909;0,169;0,133;0,433;0,105;0,611;0
"*txt_1284";0,024;0,1;0,073;0,065;0,053;0,107;0
"*txt_1287";0,028;0,027;0,016;0,013;0,009;0,101;0
"*txt_1286";0,001;0,155;0,12;0,896;0,093;0,008;0,147
"*txt_1288";0,211;0,438;0,087;0,616;0,017;0,472;0,047
"*txt_1366";0,442;0,142;0,378;0,631;0,083;0,15;0
"*txt_1367";0,336;0,001;0;0,322;0;0,002;0
"*txt_1364";0,22;0,136;0,025;0,444;0,016;0,802;0
"*txt_1365";0,293;0,109;0,278;0,252;0,059;0,116;0
"*txt_1362";0,222;0,056;0,037;0,11;0,024;0,205;0
"*txt_1363";0,01;0,015;0,026;0,021;0;0,055;0,013
"*txt_1049";0,733;0,444;0,341;0,081;0,074;0,97;0,158
"*txt_1048";0,593;0,341;0;0,183;0,053;0,107;0,094
"*txt_1046";0,076;0,001;0;0;0;0,002;0,011
"*txt_1045";0,127;0,914;0,463;0,496;0,014;0;0,034
"*txt_1043";0;0,304;0,447;0,983;0,055;0,185;0,016
"*txt_1042";0,015;0,125;0,023;0,237;0,014;0,855;0,028
"*txt_1368";0,006;0,044;0,028;0,222;0;0,048;0,04
