"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"delito";0,987895953844826;-0,527663401529455;1,55973641554225;-0,859480202871794;1,28851454132765;-0,732175410557638;0,383892837818471;-0,205048112443132;0,606107997994063;-0,333990935831968;0,500712146775665;-0,284520748410744;0,283454262766037;0,0491584016985312;0,359485611621908;0,0866534999981135;0,175759024875855;0,0454891990395566;0,000141502693305888;4,03697665802954e-05;0,000352731882737986;0,000107106061094821;0,000240724858954206;7,77271191692058e-05;0,000144991416508143;1,16289842279808;0,000196076639816131
"delcídio";1,27565091979631;-1,2371270860452;2,03396159272504;3,97453343628881;1,89209076113195;-0,532244502683063;0,245704081365517;-0,238283976824686;0,391762869385182;0,765537869071425;0,364437022001551;-0,102516013247942;0,130914768220088;0,0748474154961258;0,169328068099122;0,513276087973666;0,104975338900743;0,00665832131025273;0,000198191612842301;0,000186401846422542;0,000503856742531739;0,00192395047533831;0,000436019094879939;3,45019743386255e-05;0,00012179278986684;2,20957932236936;0,000594621725622227
"cuidar";0,3159242644417;0,350052154126515;-0,676773914758029;-0,263859166011913;-1,03653880347626;0,730897145101671;0,205709656312277;0,227931553291711;-0,440671847893722;-0,171808197293979;-0,674927712166249;0,475913430657794;0,10152160886824;0,0757672045303924;0,237027238859694;0,0286016225327608;0,398329125039154;0,158753200169759;1,38924707738638e-05;1,70560725572236e-05;6,37530179135491e-05;9,69076130773008e-06;0,000149549393278709;7,43577186541697e-05;0,000139191759847817;0,621406523702709;5,3748350721517e-05
"comitê";-1,32667851388239;0,41558022529747;-0,371601479805593;-0,134999715982668;0,902789975346744;-0,841501908487555;-0,698034295047235;0,21865828576071;-0,195518789428138;-0,0710303442706482;0,475004575277789;-0,442757748260393;0,719388738911087;0,04291066270129;0,0287147885875009;0,00300851186043899;0,121418288564367;0,0845590093753162;0,000244988059091152;2,40393806419008e-05;1,92206643799527e-05;2,53675914936217e-06;0,000113445423781363;9,85652292471855e-05;0,000139191759847817;0,980293107517467;0,000133759742492403
"centrão";0,248827410456692;2,18859147805816;1,34300117045503;1,34613408267036;-5,04259775022971;-0,865578330473013;0,0422746944167536;0,371832169808812;0,228170055614555;0,228702323768992;-0,8567154179932;-0,147057992314232;0,00438800615120915;0,206359004892279;0,0650342415646944;0,0518682031053391;0,65683735931698;0,0155131849694972;7,89989655895252e-06;0,000611159226512743;0,000230132389716971;0,000231207333709859;0,00324439420007469;9,55955587160597e-05;0,000127592446527166;2,35416379929625;0,000707128463938739
"carolina";0,0124161126720356;1,20698866634059;0,579880545587288;-0,120667230436305;0,542318301705567;2,56829107157665;0,00420993406748578;0,409253913822883;0,196620224737371;-0,0409146644897247;0,183883986403692;0,870831021194127;4,97771145857151e-05;0,285948644304504;0,055240043974374;0,00189885102116435;0,0346134873525097;0,622249196232862;2,23518555834285e-08;0,000211226633281132;4,8755023539445e-05;2,11115919204523e-06;4,26433008694861e-05;0,000956380641375381;0,000144991416508143;1,10291706620818;0,000176371336782186
"braga";0,279632314113801;0,780775587756913;-0,826691558542929;0,820196578013787;0,884787819095468;-1,13220561369168;0,137954517242293;0,385189814792782;-0,407842116632684;0,40463786641491;0,436503473613217;-0,558565197841492;0,04525077783242;0,214450477008605;0,201213377463067;0,157232027884361;0,165123168107816;0,216730171703731;9,9769932499308e-06;7,77816974760901e-05;8,71990936601344e-05;8,58343002417389e-05;9,98856810306786e-05;0,000163559424075819;0,000127592446527166;0,823846694277762;8,65999760172176e-05
"belo";0,465071788457052;0,515012710205406;0,323105621248704;1,91874549976157;1,06646143443038;0,551875879240729;0,194636399256843;0,215537089055543;0,135222381276091;0,803010899463216;0,446322952059659;0,23096463091964;0,0893366197668116;0,0665960772645379;0,0219380014882489;0,614155078379862;0,171221478031303;0,0367527450692361;2,88516138915044e-05;3,53806668937137e-05;1,39257677417166e-05;0,000491094271885997;0,000151712173455713;4,06268308357174e-05;0,000133392103187491;0,975163211221807;0,000126848325267769
"avançado";-0,898024296539468;0,916129422272619;-1,12294810343839;-0,44853232884119;0,982587135122575;-3,42789754176709;-0,225751898599912;0,230303297180551;-0,282294885959407;-0,112755328791807;0,247009921834582;-0,861729889983974;0,138461321977039;0,0875969916710684;0,110151440635535;0,01395062216511;0,0604189055986019;0,589420717952647;0,000112250865843531;0,000116822686171795;0,000175522541133374;2,80027722380691e-05;0,000134386509271339;0,00163557020695767;0,000139191759847817;1,51250187295095;0,000318423687980347
"amarillo";-0,658358457280468;1,40472175878623;-0,789258788749276;-0,0735173095063082;1,22729643997715;3,61025601065503;-0,157040639304317;0,335073394447938;-0,188264771859587;-0,0175363514467402;0,292751487306885;0,861167507906696;0,0687008725290752;0,19012589153503;0,0502336549231985;0,000345995459177857;0,0870191368177538;0,603574448735763;4,27342457583412e-05;0,000194550264077665;6,14172064533102e-05;5,32881220420518e-07;0,000148508104306071;0,00128507124218208;9,8594163225537e-05;1,57417627823448;0,000244319388450881
"adversário";0,143054082331486;1,74737529363747;0,812029390327578;-0,211870389902938;-1,25720426566113;1,7143593273047;0,04966180940465;0,60660847545711;0,28189932196396;-0,0735516718597885;-0,436443599556295;0,595146847794299;0,00558391629392708;0,506446995351494;0,0915377838474711;0,00494689501584337;0,157191293122726;0,234293116368539;2,96717256178135e-06;0,000442705252287187;9,56061410760361e-05;6,50852870215618e-06;0,000229168005265587;0,000426133818829834;0,000144991416508143;1,19978347841855;0,000208712301519235
"abin";0,997768776110616;-0,669003127169282;1,45486230277587;3,25318323252252;1,92818086887836;-0,46038885203353;0,23470239309462;-0,157367757634668;0,34222324075492;0,765237305605642;0,453560659624052;-0,108295997944092;0,123887337174628;0,0338568558989523;0,134007588345537;0,53190971783814;0,168632409800151;0,00770609094259001;0,000138571316834957;6,22973856301598e-05;0,00029461666404282;0,00147309439210769;0,000517498463755649;2,9502792429372e-05;0,000139191759847817;1,77659534996223;0,000439329704102549
"ônibus";0,0354246934382681;1,32217701874585;-1,04024021800972;-0,046337818565091;0,163078037448457;3,59153324449023;0,00892353273143216;0,333058348806498;-0,262038051229378;-0,0116725651102478;0,0410795991074685;0,904712542370618;0,00023266600052576;0,197025827932413;0,102071974040683;0,000160785050776591;0,00179717381810384;0,698711573157498;7,27804079011783e-08;0,000101386817896561;6,27580679699415e-05;1,24529846736608e-07;1,54238657600104e-06;0,0007481041529183;5,79965666032571e-05;1,45549832322697;0,000122864297830727
"índio";-2,59795997776401;-1,10788080138197;0,251942483619713;0,152265054861791;0,230521289359439;0,305916965657873;-0,906684298693089;-0,386648807539019;0,0879275647149651;0,0531402853255842;0,0804515987026783;0,106764581379175;0,889965474730485;0,0983824307539083;0,0042582344418757;0,00123470301084237;0,0025539284929077;0,00360522856998039;0,000900316133829757;0,000163725450120793;8,46706575770654e-06;3,09264881592747e-06;7,08846501358613e-06;1,24835253049364e-05;0,000133392103187491;1,72590921676665;0,000397343411381023
"áfrica";-0,926385611164628;0,266856495706;-1,08060992335555;-0,477591710811296;0,684648944573344;-1,87130448110911;-0,369205739713916;0,106354145301042;-0,430670966049561;-0,190341472002833;0,272862960066672;-0,745797804770819;0,308521755413585;0,0155625578448085;0,213579027325382;0,0331184137310365;0,0614209437259668;0,367797301959222;0,000114475809128519;9,49917038179827e-06;0,000155764334132448;3,04259173399306e-05;6,25267716676567e-05;0,00046710986059619;0,000133392103187491;1,04525192275624;0,000145737753367217
"urgência";0,307895954880768;1,5234095905643;1,02994532704552;-0,0568843487552418;-1,85210858708741;-0,70587951003507;0,113122359354464;0,559707538913875;0,378406547908735;-0,020899565712148;-0,680473029381389;-0,259343308443473;0,0275386232742049;0,409817838707946;0,156776552868876;0,000379641441452433;0,363199762807122;0,0422875809003973;1,20957535998624e-05;0,000296113587283163;0,000135348456638658;4,12867355662643e-07;0,000437681162738275;6,35749629930968e-05;0,000127592446527166;1,162799782382;0,00017251817233081
"título";-0,207907536356315;0,814198776284059;-0,988940579477458;-0,613316662120293;0,746207363686089;0,611089713166298;-0,12022473343781;0,470819060047837;-0,571865357250667;-0,354656851351505;0,431502306076774;0,353369094548333;0,030705214713911;0,286256788240126;0,353452110651714;0,107918270190803;0,144168089129624;0,0774995270738193;6,01663949432828e-06;9,22729523457235e-05;0,000136130024089994;5,23580004687576e-05;7,75055114767331e-05;5,19784676199603e-05;0,000139191759847817;0,743594611488964;7,69637098643469e-05
"tranquilo";0,487593423812674;0,345150634114063;-0,124073172561792;0,592228039282832;0,796366727184771;1,80408748569566;0,227047224623817;0,160718930415385;-0,0577745065964005;0,275770193150166;0,37082709970986;0,84007092097929;0,14481758901325;0,0441109299972501;0,00477067594835291;0,0862854043650906;0,140802463647481;0,579212937028577;3,3092471620475e-05;1,65817696231624e-05;2,14273912906068e-06;4,88192897294281e-05;8,82754091078249e-05;0,000453031827037119;0,000139191759847817;0,803006857933931;8,97536325182932e-05
"sozinho";-0,251384401053496;0,32514823020803;-0,791323338229828;0,262696380912672;0,289296613421673;2,70041716369049;-0,0875735715462615;0,113270320998174;-0,27566949534768;0,0915142714201434;0,100780866145241;0,940731305117361;0,02398339602881;0,0243904631160364;0,120909517115327;0,0105778153609822;0,0115770826773582;0,808561725701488;8,42959618811522e-06;1,41023961105793e-05;8,35291513329093e-05;9,20530747764907e-06;1,1163922669447e-05;0,000972728945697505;0,000133392103187491;1,01731408378731;0,000138051215240663
"satélite";-2,99541676052962;-2,18689361188982;0,865548253813522;0,605318333456084;-0,187050675124125;-0,192187953571762;-0,7748990650405;-0,565738243013916;0,223912926396575;0,156592770938511;-0,0483890573020801;-0,0497180450804694;0,721702938584995;0,233841993061843;0,0306580862220422;0,0119032455418761;0,00102574859260396;0,000867987996638948;0,00114482597853987;0,000610211343745296;9,55889154233286e-05;4,67511846726506e-05;4,46419878564819e-06;4,71278133530273e-06;0,000127592446527166;2,20978534871707;0,000623053219522233
"rumo";0,0392644352622796;0,892058538014053;-0,149302728723198;1,32854887519888;1,28243774062069;-1,28813562388839;0,0161805744762813;0,367610523750623;-0,0615265164386191;0,547484864533036;0,528482817458008;-0,5308308717202;0,000672140498251921;0,210897431555909;0,00494441997939338;0,310792263318603;0,261343883580656;0,211349861067186;1,96708748679107e-07;0,000101534041521847;2,84420211624974e-06;0,000225206041522229;0,000209844478080213;0,000211713302566159;0,000127592446527166;0,949164299044234;0,000114949676754761
"retomar";0,331393671693026;0,0152910206655536;0,766810308269189;-0,442182795734514;-0,299634164657173;-0,122219409615428;0,331676136027355;0,0153040540103107;0,767463901206483;-0,442559691492394;-0,299889558685761;-0,122323583675249;0,209114813938493;0,00027064035719542;0,569627270492782;0,150367450023715;0,0623099562710834;0,00830986891673429;1,52862848287735e-05;3,25451648950568e-08;8,18444832090042e-05;2,72155558173235e-05;1,24967242559925e-05;2,07918861690861e-06;0,000139191759847817;0,454175687265122;2,87118575004982e-05
"reserva";0,688306756842892;-0,386615338967765;-1,85728188033475;0,00788824354578726;-0,583356427689834;0,622469518056577;0,314149000191017;-0,176454496469452;-0,847679090724416;0,00360026078276308;-0,266248786157992;0,284100329980477;0,185290841461989;0,035536223980709;0,686379084202974;9,82888567781011e-06;0,0485105579629971;0,0442734635056554;6,59443499534516e-05;2,08051900420117e-05;0,000480141416464501;8,6611218258694e-09;4,7367613101709e-05;5,3932394688849e-05;0,000139191759847817;1,00213706953062;0,000139787320483565
"recuperação";0,179525235564757;1,58073414078721;-0,28134681430807;0,0577467854306332;-2,16986520759653;-0,979790345652719;0,0623827604935767;0,549285224433967;-0,0977644779431592;0,0200662813417879;-0,754000857444987;-0,340464816962878;0,00897911806916095;0,423178473578915;0,0112198018055476;0,000375225265111164;0,47810863921722;0,0781387420640444;4,11221653888548e-06;0,000318817852066452;1,00997115150361e-05;4,25481412138536e-07;0,00060074543231241;0,000122487360643263;0,000127592446527166;1,18735540958996;0,000179881473060688
"quadro";0,0197172893238037;1,25305446602948;-1,1324719129972;-0,7160678300918;1,35728769491019;0,976614097225756;0,00794317147660117;0,504796898282415;-0,456219840853662;-0,28847015783403;0,546787579504493;0,393432033852904;0,000140627032795738;0,345253048349125;0,236019444524052;0,0749094305488909;0,242882724415749;0,100794725129385;4,73495653960599e-08;0,000191232400312978;0,000156198355845348;6,24496351038137e-05;0,000224370317483919;0,000116162929713391;0,00012179278986684;1,04204115981041;0,000132248673928916
"preto";0,318239525321517;0,175948012982249;-0,964895619946655;0,345777746797956;-1,01900303381727;1,16031944814843;0,168488554295722;0,0931538164803174;-0,510853791297098;0,183068374699089;-0,539500389894583;0,614318872372074;0,0716306292397774;0,0133101359941255;0,335019209649971;0,0341537491645452;0,267682445526194;0,278203830425389;1,23347347527847e-05;3,77042504941558e-06;0,000113391956486551;1,4561820012261e-05;0,000126465636115069;0,000163974653509842;0,00012179278986684;0,745206794526853;6,76355756668952e-05
"prestação";1,3527829050455;-2,036649563182;-1,64553039340035;0,449626255702156;-0,653174776823839;0,338054897218939;0,44055439497655;-0,663266007236189;-0,535892081557338;0,146427650961314;-0,212716332786517;0,110092735617575;0,305020527692867;0,420270301168327;0,22961654670801;0,0136091172832329;0,0259185125066494;0,0055649946409131;0,000233496931633842;0,000529245996790514;0,000345491034097892;2,57945699900726e-05;5,44356954932908e-05;1,45814068676145e-05;0,000127592446527166;1,53509636587402;0,000300674260865262
"ponte";0,020999090681155;1,38441994245141;0,105969982889992;0,302533066390782;-2,00039400833853;-0,288929415335134;0,00849889010859543;0,560311545566189;0,0428888685261034;0,122443172635999;-0,809612621275027;-0,116937413498467;0,000163858820110184;0,432940055009117;0,00212301510118759;0,0137362541710961;0,541973862499105;0,00906295439938302;5,37059689958635e-08;0,000233430323610403;1,36768885275721e-06;1,11472380959495e-05;0,000487363127873905;1,01672873147819e-05;0,00012179278986684;1,02810541938578;0,000128735070644333
"pib";-0,409762027721163;2,10624701489126;-2,21064068440396;-0,486361997253967;2,61762830535388;-5,29783109570958;-0,0613249570072017;0,315220784007465;-0,330844333437591;-0,07278890320172;0,391754072917406;-0,792873038974926;0,010400492740509;0,167044557138255;0,154008723491999;0,00591784431248707;0,154698056694762;0,507930325621987;2,14233994453643e-05;0,000566035370541479;0,000623535639945274;3,01817370679435e-05;0,00087426062955143;0,00358113902363176;0,000127592446527166;2,51812232715091;0,000809056054835232
"pezão";0,172951208469852;2,08895602669523;0,710801523907045;0,464751279772888;-4,01217029222755;-0,871515756816757;0,0368968657904983;0,445651295767972;0,151640157147855;0,0991485734471273;-0,85594376651464;-0,185926425134969;0,00328125980413916;0,290988108776114;0,0281973715243794;0,0095694808914432;0,643621494420469;0,0243422845834544;3,64308060789002e-06;0,000531471737755722;6,1534443779057e-05;2,63064816560414e-05;0,00196056070808298;9,25064608289888e-05;0,00012179278986684;1,89223627061604;0,000436086160746376
"perseguir";-0,108386235750937;0,710163237454916;-0,300863887742989;-0,515616085972066;0,37604710742876;1,20189282773767;-0,0691267958320032;0,452929366748638;-0,191885587659156;-0,328850685289894;0,239836095776752;0,76654567380575;0,012426942436526;0,324306476949994;0,0487163402886566;0,11358545173026;0,0545228980098808;0,446441890584681;1,56703388336848e-06;6,72738826853935e-05;1,2074530319445e-05;3,54636176321308e-05;1,88631676630131e-05;0,000192691078361752;0,000133392103187491;0,60934613571475;4,95288498210311e-05
